Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@amarilloalarcon @FiscaliaCDMX @davosv2004 @qeqa34 @jaj_formula Hahahaha JajajaJajajaja está poseído ese escusado!!! JajajaJajajaja que ASCO,Wed Apr 22 05:59:20 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
@yeidckol Lo que queremos es cambiar a usted y todos sus mojones #TeamCacas  al escusado junto con… https://t.co/af1zOm9kdc,Sat Apr 25 03:41:48 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"Este cabron merece el premio nobel de la paz, imagínate un modelo así en el escusado de su casa 💩😷🤕😆💩😷🤕😆",Sun Apr 05 13:51:31 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
@qaiidy Ni modo amiga a mi también ya me tocó hacerlo el escusado a lavarlo.,Wed Apr 08 16:45:08 +0000 2020,Tamaulipas,"Ocampo, Ocampo",U,-99.329295,22.8468515,5456
El departamento de quejas de Telmex tomó la labor de los ahora inactivos escusados del Sirloin Stockade,Thu Apr 09 16:44:28 +0000 2020,Jalisco,"Zapopan, Las Palomas",R,-103.48477450000001,20.790657000000003,0
@gtdca98 @danimartley @Paquito15793396 @la_grenitas El del escusado,Sun Apr 12 22:29:25 +0000 2020,Tamaulipas,"Mainero, El Capricho",R,-99.563549,24.586209,0
En mi intercambio alguien despego el escusado de mi depa,Mon Apr 13 03:08:58 +0000 2020,Baja California,"San Quintín, El Tablón",R,-115.5798785,30.156488499999995,4
"Lo siento escusado, yo se que estos días han sido pesados para ti.",Mon Apr 13 07:57:08 +0000 2020,Sonora,"Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5
@Vivelavidalohan @Jessicavzqz1 @MarioBecBe @mariaoyanguren @SamanthaBeso @elcarry_ON 😂 así le pasó en el escusado,Sun Apr 19 04:52:17 +0000 2020,Guanajuato,"León, Rancho de Don Alberto García",R,-101.601401,21.09806,1
Neta que si la mariana rdz va y se lava las greñas con el agua del escusado van y hacen lo mismo,Tue Apr 21 04:35:04 +0000 2020,Jalisco,"Guadalajara, Guadalajara",U,-103.335882,20.676651999999997,1385621
@PodemosPueblo Cuando le bajo al escusado,Thu Apr 30 23:45:33 +0000 2020,Morelos,"Cuernavaca, Las Minas (Las Minas del Tecolote)",R,-99.260819,18.933812,78
Qué se hace cuando la tapa del pinol se te va x el escusado? 🤔 😱 🤣#seanserios,Fri May 01 13:39:00 +0000 2020,Ciudad de México,"Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470
@GlodeJo07 Gloria ese es el estilo del cacas no sabe reconocer que está mal todo lo que dice se va al escusado a ve… https://t.co/xNzXtNSyQm,Mon May 04 13:58:45 +0000 2020,Oaxaca,"Oaxaca de Juárez, Cuatro Vientos",R,-96.7250025,17.090319,6
@qtf como se te ocurre decir al aire que no se escucha bien y que parece que están en un escusado... .. Nefasto tu comentario...,Mon May 04 16:23:43 +0000 2020,Jalisco,"San Pedro Tlaquepaque, Colonia Cerro del Cuatro",R,-103.34832399999999,20.592133,0
Vivo temerosa de que me salga una rata del escusado 🚽😭 https://t.co/J4VEiQ3jt3,Tue May 05 18:57:24 +0000 2020,Ciudad de México,"La Magdalena Contreras, La Magdalena Contreras",U,-99.24800950000001,19.318042,246428
"Ríanse, se me cayo el celular al escusado por evitar que Santiago aventara un juguete al mismo... cayeron los dos 😭😭😭",Fri May 08 01:16:12 +0000 2020,Veracruz de Ignacio de la Llave,"Xalapa, La Troja",R,-96.886083,19.542054,88
"@erendiraeggs Me pasa, pero después que estoy sentado en el escusado me da mucha pereza pararme.",Sun May 10 04:27:01 +0000 2020,Querétaro,"Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97
"¡Ahora pon la otra mejilla!
¡Entra al escusado y jala la cadena!!
¡Así de estupida has sido!
¡Pobre de tu padre enl… https://t.co/p8yBoqItCE",Wed May 13 07:16:12 +0000 2020,Ciudad de México,"La Magdalena Contreras, La Magdalena Contreras",U,-99.24800950000001,19.318042,246428
"@ChairoMexicano @CarlosLoret @DDMexico Niño ITAM ,lo de la tina del escusado es la neta .",Thu May 14 05:11:22 +0000 2020,Ciudad de México,"Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470
"@CarlosLoret @SSalud_mx loretito , lord montajes , ternurita ya estás en el escusado !!!!",Thu May 14 13:08:01 +0000 2020,Sonora,"Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5
"@lordvoivodul Si no te dio uno a ti aquella vez que le dejaste 6 kilos de mierda en el escusado al Edu, todo va a estar bien guey!!",Mon May 18 18:01:46 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
"@Urieltheone se supone que está diseñado para tirarse por el escusado 🧐
ahí lo echo...",Fri May 22 23:07:54 +0000 2020,Baja California,"Playas de Rosarito, Mesa Redonda",R,-116.929102,32.3328765,9
el escusado en casa del @ElBujandon,Sun May 24 06:48:55 +0000 2020,Sonora,"Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5
"@Javiersilencia1 @yelco0110 @liatrueba Además.... jajaja en ningún escusado se podría, al menos que midas 3 m de alto.",Thu May 28 07:28:10 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"Ahora al Palacio Nacional se le conoce como “El Escusado Tapado”, porque la pinchi caca nomás no se quiere ir.
#CacasYaVete",Sat May 30 06:20:05 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"@Hgp71 @irlandamaya @fergurrola @lopezobrador_ Ok, entonces ya no le jale al escusado de su baño a partir de este m… https://t.co/DjihR9JaCe",Tue Jun 02 00:42:55 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
