Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
Cómo mierda puede vivir la gente en tux alv para ver chaquistes 😭,Sun Oct 25 14:58:36 +0000 2020,"San Juan Bautista Tuxtepec, Oaxaca",-96.311441,17.799153,-96.311441,18.319165,-95.855825,18.319165,-95.855825,17.799153
"Barrilitos ,que en mi pueblo les decimos chaquistes ,y muy quemada ,y uds que tal su fin",Mon Mar 22 03:45:35 +0000 2021,"Tlaquepaque, Jalisco",-103.453231,20.539641,-103.453231,20.644625,-103.243417,20.644625,-103.243417,20.539641
@LaTecaDeOro Hasta se te olvidan los chaquistes (no sé si este bien escrito) jajaja 😂🤣 ahora que vaya a Ixtepec ten… https://t.co/OnJNShzqQD,Wed Mar 24 04:21:19 +0000 2021,"Tlalpan, Distrito Federal",-99.315748,19.087511,-99.315748,19.311459,-99.10098,19.311459,-99.10098,19.087511
@Don_Susano Seguro que Irene no conoce Sisal ni sus chaquistes o Celestún y los tábanos... Ni una buena caminata en… https://t.co/EGpMc7HqUt,Fri Jun 18 02:43:22 +0000 2021,"Dzemul, Yucatán",-89.456108,21.162648,-89.456108,21.338252,-89.267171,21.338252,-89.267171,21.162648
Los chaquistes me tienen loca ☹️😭,Mon Aug 02 23:40:37 +0000 2021,"Alvarado, Veracruz de Ignacio de la Llave",-96.11682,18.554787,-96.11682,19.115664,-95.509639,19.115664,-95.509639,18.554787
Alimento de chaquistes 😩 https://t.co/5jMLpO7N2k,Wed Dec 29 23:19:51 +0000 2021,"Minatitlán, Veracruz de Ignacio de la Llave",-94.657741,17.31782,-94.657741,18.095762,-94.124084,18.095762,-94.124084,17.31782
Que harto me tienen los zancudos y chaquistes pa la madreeeee,Thu Dec 30 01:03:36 +0000 2021,"Alvarado, Veracruz de Ignacio de la Llave",-96.11682,18.554787,-96.11682,19.115664,-95.509639,19.115664,-95.509639,18.554787
@VaniaPeredaa Otra cosa igual o hasta más provinciana son los chaquistes 🦟,Mon Jan 03 00:10:12 +0000 2022,"San Nicolás de los Garza, Nuevo León",-100.337498,25.702823,-100.337498,25.770607,-100.20345,25.770607,-100.20345,25.702823
@Nelsonjokers @AnaFriasPulido Fácil tenemos 4 variedades en la zona además de los chaquistes y los Tábanos,Sat May 14 06:49:13 +0000 2022,"Juan Rodríguez Clara, Veracruz de Ignacio de la Llave",-95.518902,17.752721,-95.518902,18.195643,-95.192607,18.195643,-95.192607,17.752721
Me mataron los chaquistes ayer y ya hoy me ando mudando al cielo,Thu Jul 07 12:52:38 +0000 2022,"Huimanguillo, Tabasco",-94.129786,17.312909,-94.129786,18.211902,-93.295854,18.211902,-93.295854,17.312909
Pinches chaquistes !,Sat Aug 06 22:55:51 +0000 2022,"Xalapa, Veracruz de Ignacio de la Llave",-96.971524,19.48425,-96.971524,19.599858,-96.800642,19.599858,-96.800642,19.48425
@chaquistee @lopezobrador_ @GobNau @CFE_Contigo @CFEmx,Wed Aug 17 04:46:37 +0000 2022,"Naucalpan de Juárez, México",-99.413769,19.412031,-99.413769,19.535557,-99.207087,19.535557,-99.207087,19.412031
"@CFE_Contigo @chaquistee @CFEmx @alfredodelmazo @lopezobrador_ @GobNau Se ha reportado decenas de veces, cuantas ve… https://t.co/JhWXlPGfFv",Sat Aug 20 16:50:46 +0000 2022,"Naucalpan de Juárez, México",-99.413769,19.412031,-99.413769,19.535557,-99.207087,19.535557,-99.207087,19.412031
Comida por los chaquistes 😢,Tue Nov 01 17:57:28 +0000 2022,H. Ayuntamiento de Carmen,-91.83634,18.637725,-91.83634,18.637725,-91.83634,18.637725,-91.83634,18.637725
