Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"¿Hay algo peor que los mosquitos en la noche? Seguimos transmitiendo desde casa, hoy a las 9:30 pm por… https://t.co/R8klu04QAv",Wed Apr 22 00:11:38 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
"Mientras tuiteros con postura política derechista celebran su HT de alcance global, los mosquitos  están bravos y e… https://t.co/t4pqOZuj2w",Wed Apr 22 03:31:32 +0000 2020,"Nezahualcóyotl, México",-99.067766,19.366862,-99.067766,19.498582,-98.966267,19.498582,-98.966267,19.366862
Estos mosquitos selváticos son gemelos de las pirañas. QUÉ HORROR.,Thu Apr 23 01:19:56 +0000 2020,"Poza Rica de Hidalgo, Veracruz de Ignacio de la Llave",-97.491275,20.491796,-97.491275,20.581222,-97.403714,20.581222,-97.403714,20.491796
LOS MOSQUITOS 🦟  NO DEBERÍAN EXISTIR‼️😡😭,Thu Apr 23 01:40:21 +0000 2020,"Tampico, Tamaulipas",-98.000277,22.207533,-98.000277,22.333057,-97.833267,22.333057,-97.833267,22.207533
Estoy hasta la puta madre de los mosquitos aiura!!!,Thu Apr 23 03:30:20 +0000 2020,"Tulancingo de Bravo, Hidalgo",-98.505693,20.05213,-98.505693,20.208444,-98.215107,20.208444,-98.215107,20.05213
"Estoy tan harta de los mosquitos que estoy a punto de dejar que me piquen alv.
Pofabor, que no me de Zika o Dengue… https://t.co/OFo99Sawqy",Thu Apr 23 03:43:45 +0000 2020,"Arcelia, Guerrero",-100.331622,18.069761,-100.331622,18.43485,-100.063254,18.43485,-100.063254,18.069761
Tantos mosquitos deberían considerarse como acoso sexual u.u,Fri Apr 24 01:44:04 +0000 2020,"Tlalnepantla de Baz, México",-99.248181,19.498594,-99.248181,19.589272,-99.080384,19.589272,-99.080384,19.498594
"Politóloga de día, cazadora de mosquitos de noche...
Así la #Cuarentena",Fri Apr 24 05:14:18 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
Nos vamos a morir todos excepto los perros mosquitos 🦟 alv,Fri Apr 24 06:16:05 +0000 2020,"Santiago Papasquiaro, Durango",-106.615204,24.606712,-106.615204,25.408343,-105.025016,25.408343,-105.025016,24.606712
"Odio las noches de mucho calor, porque si dejas las ventanas abiertas...
 se meten los horribles mosquitos 😒💔",Fri Apr 24 06:54:24 +0000 2020,"Azcapotzalco, Distrito Federal",-99.221136,19.456367,-99.221136,19.5152,-99.143116,19.5152,-99.143116,19.456367
What do mosquitoes do during the day?,Fri Apr 24 16:46:17 +0000 2020,"Santa María Colotepec, Oaxaca",-97.064211,15.73707,-97.064211,15.969073,-96.810439,15.969073,-96.810439,15.73707
Me están picando los mosquitos 🦟 https://t.co/ukoFahZvq4,Sat Apr 25 04:54:11 +0000 2020,"Tierra Blanca, Veracruz de Ignacio de la Llave",-96.629133,18.3134,-96.629133,18.741039,-95.982306,18.741039,-95.982306,18.3134
No hay nada que odie más que los malditos mosquitos :@,Wed Apr 01 05:43:05 +0000 2020,"La Antigua, Veracruz de Ignacio de la Llave",-96.387968,19.221467,-96.387968,19.413018,-96.219818,19.413018,-96.219818,19.221467
@FlakhoMoran Muy mal!!! Mucho calor!!! Mosquitos dando lata!!! Y tú???,Wed Apr 01 14:32:00 +0000 2020,"Pénjamo, Guanajuato",-102.096896,20.188939,-102.096896,20.623049,-101.594218,20.623049,-101.594218,20.188939
Ya preparada y dispuesta a dormir... esta todo listo para que empiece a sonar la orquesta de mosquitos que se metie… https://t.co/T8Uc8YO5S4,Thu Apr 02 06:03:00 +0000 2020,"Uruapan, Michoacán de Ocampo",-102.400296,19.254785,-102.400296,19.623719,-101.934831,19.623719,-101.934831,19.254785
La bonita época del calor con los mosquitos 🦟 qué dejan dormir chingón.,Thu Apr 02 07:56:58 +0000 2020,"Álvaro Obregón, Distrito Federal",-99.324375,19.232228,-99.324375,19.403856,-99.171644,19.403856,-99.171644,19.232228
"Los únicos que me están comiendo en esta cuarentena, son los pinches mosquitos alv!!!",Fri Apr 03 04:29:42 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
Mosquitos de las peores cosas de el clima caluroso 💆‍♂️,Fri Apr 03 06:05:48 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
Ya perdí la cuenta de los mosquitos que he matado en la pantalla de mi iPad #malditocalor,Fri Apr 03 09:04:59 +0000 2020,"Valle de Bravo, México",-100.264921,19.050825,-100.264921,19.29189,-99.960098,19.29189,-99.960098,19.050825
Llevo 5 mosquitos ☠️ y sigo escuchando el zumbido 🥴,Sat Apr 04 06:09:30 +0000 2020,"San Miguel el Alto, Jalisco",-102.57357,20.865327,-102.57357,21.119696,-102.200624,21.119696,-102.200624,20.865327
Pinches mosquitos 🦟🦟 que no saben que se pueden contagiar de #Covid_19 #Cuarentena  ya le di en su madre a uno! De muchos 😢,Sat Apr 04 06:40:09 +0000 2020,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
Jajajaja me encanto -Es una lástima que los mosquitos me estén comiendo y tu no! Jajajaja,Sat Apr 04 22:49:24 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
Pinches mosquitos váyanse mucho a la verga.,Mon Apr 06 07:18:59 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"Pros y contras de usar repelente para mosquitos: 

Pro: ahuyenta los mosquitos

Contra: el aroma me provoca dolor de cabeza.",Mon Apr 06 21:11:12 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
"@proceso Aquí en Corregidora,Qro. Deberían pasar a darle una rociada , hay una cantidad de mosquitos que bueno y má… https://t.co/x4tf1qdhOz",Tue Apr 07 03:26:33 +0000 2020,Plaza Paseo Constituyentes,-100.42299,20.549943,-100.42299,20.549943,-100.42299,20.549943,-100.42299,20.549943
Casería de  putos mosquitos https://t.co/L64Ta3nwgn,Tue Apr 07 05:52:20 +0000 2020,"Huauchinango, Puebla",-98.140686,20.04766,-98.140686,20.301213,-97.96709,20.301213,-97.96709,20.04766
Los putos mosquitos ya me tienen hasta la madre 😤,Tue Apr 07 10:35:16 +0000 2020,"Totutla, Veracruz de Ignacio de la Llave",-96.985334,19.174683,-96.985334,19.288912,-96.805358,19.288912,-96.805358,19.174683
"Día # del encierro:
No duermo, doy vueltas, peleo con mosquitos y pierdo.
Me hice un mohawk.",Tue Apr 07 12:53:33 +0000 2020,"Tulancingo de Bravo, Hidalgo",-98.505693,20.05213,-98.505693,20.208444,-98.215107,20.208444,-98.215107,20.05213
"Algún día voy a visitar #china y les voy a caer con una caja llena de mosquitos con dengue...
#FuerzaMexico",Tue Apr 07 23:20:01 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
@Cicmty parque de Condocasas cumbres (Cumbres 4 sector) lleno de hierba crecida. Potencial para mosquitos y enferme… https://t.co/zcdH9G7BkL,Wed Apr 08 00:47:46 +0000 2020,condocasa cumbres,-100.380359,25.72276,-100.380359,25.72276,-100.380359,25.72276,-100.380359,25.72276
Así duermo sino me comen los mosquitos https://t.co/RgfrTwfDRy,Wed Apr 08 04:24:05 +0000 2020,"Veracruz, Veracruz de Ignacio de la Llave",-96.340535,19.102814,-96.340535,19.265092,-96.118258,19.265092,-96.118258,19.102814
Pinches mosquitos aedes neoliberales.,Sun Apr 26 00:21:43 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"Pregunta seria. 

¿De algo sirven los mosquitos en el planeta?",Sun Apr 26 21:14:49 +0000 2020,"Tequisquiapan, Querétaro Arteaga",-100.084373,20.451941,-100.084373,20.650878,-99.827233,20.650878,-99.827233,20.451941
Ya me di como 10 sapes  intentando matar los mosquitos que hay en mi cuarto. 😥,Mon Apr 27 05:07:14 +0000 2020,México,-100.613313,18.367105,-100.613313,20.285187,-98.596782,20.285187,-98.596782,18.367105
"Ya sé wue estoy sabroso pero deje dormir!!
mosquitos kasher🤦",Mon Apr 27 08:43:23 +0000 2020,"Zapopan, Jalisco",-103.664175,20.583418,-103.664175,20.997896,-103.305374,20.997896,-103.305374,20.583418
Putos mosquitos hijos de su creador,Mon Apr 27 09:37:29 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
De donde salen los pinches mosquitos de la fruta si tengo todas las ventanas cerradas. Ya me tienen hasta la madre!… https://t.co/828YKGpGny,Mon Apr 27 16:48:46 +0000 2020,"Iztacalco, Distrito Federal",-99.137171,19.375769,-99.137171,19.422433,-99.055821,19.422433,-99.055821,19.375769
"Saludos a los pendejos mosquitos que se dieron un FESTINZAZO con mi cuerpo anoche, HDSPM.",Wed Apr 08 12:17:47 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
Le tengo más pinche miedo al #Dengue que al #Coronavirus la verdad 😒 hay más cantidad de pinches mosquitos que tran… https://t.co/9Ndo6mSJYc,Wed Apr 08 14:05:17 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
No entiendo a las personas que cada fin de semana beben tanto que hasta emborrachan a los mosquitos que las pican 🦟… https://t.co/a3SA89C3lR,Thu Apr 09 03:30:44 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
Yo nomas aplaudo en mi cuarto para matar los mosquitos :(,Thu Apr 09 07:01:04 +0000 2020,"Zacatecas, México",-102.850156,22.617916,-102.850156,22.843297,-102.538543,22.843297,-102.538543,22.617916
Los mosquitos causan graves problemas,Thu Apr 09 07:38:51 +0000 2020,"San Andrés Cholula, Puebla",-98.363779,18.980181,-98.363779,19.065807,-98.253419,19.065807,-98.253419,18.980181
Me fui a asomar a la ventana. Ni mosquitos vaya.,Thu Apr 09 09:33:40 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
Los mosquitos ahora ya ni el repelente respetan 🦟 😩,Fri Apr 10 00:51:31 +0000 2020,"Progreso, Yucatán",-89.863242,21.138711,-89.863242,21.317529,-89.486557,21.317529,-89.486557,21.138711
Ahora sí mosquitos hdsptm de van a morir alv https://t.co/Xng1T04tLv,Fri Apr 10 05:06:01 +0000 2020,"Xalapa, Veracruz de Ignacio de la Llave",-96.971524,19.48425,-96.971524,19.599858,-96.800642,19.599858,-96.800642,19.48425
Me gustaría vivir en un mundo donde los mosquitos estén muertos. TODOS Y CADA UNO DE ESOS HIJOS DE PUTA,Fri Apr 10 06:09:03 +0000 2020,México,-118.403857,14.531918,-118.403857,32.718919,-86.712218,32.718919,-86.712218,14.531918
Google tiene un plan para acabar con los mosquitos que podría salvar miles de vidas cada año https://t.co/naef9KgnAx,Fri Apr 10 14:01:27 +0000 2020,"Coyoacán, Distrito Federal",-99.205809,19.297011,-99.205809,19.359755,-99.098871,19.359755,-99.098871,19.297011
"13 hrs sin luz, calor y mosquitos del mal! Al fin regresó!",Fri Apr 10 16:58:08 +0000 2020,"Comalcalco, Tabasco",-93.588606,18.155666,-93.588606,18.426858,-93.094606,18.426858,-93.094606,18.155666
"SI PIENSAS QUE ERES 
DEMASIADO PEQUENO 
PARA HACER UNA DIFERENCIA 
INTENTA DORMIR 
CON UN MOSQUITO 
EN LA HABITACION.",Sat Apr 11 03:16:40 +0000 2020,"Chihuahua, México",-106.619964,28.096608,-106.619964,29.787124,-105.705833,29.787124,-105.705833,28.096608
En estos momentos prefiero que los mosquitos me piquen a cerrar mi ventana 🙃,Sat Apr 11 05:44:33 +0000 2020,"Tecamachalco, Puebla",-97.804566,18.768846,-97.804566,18.956934,-97.642697,18.956934,-97.642697,18.768846
@KarlaAlexsandr2 Me comen los mosquitos 😥😣,Sat Apr 11 07:39:17 +0000 2020,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
@ernyau yo con el spray repelente de mosquitos 🙈😖😂😂😂,Sun Apr 12 05:00:14 +0000 2020,"Tlalpan, Distrito Federal",-99.315748,19.087511,-99.315748,19.311459,-99.10098,19.311459,-99.10098,19.087511
Bro Michoacán mosquitoes NO JOKE my legs fucked up :((,Sun Apr 12 23:08:09 +0000 2020,"Venustiano Carranza, Michoacán de Ocampo",-102.798631,20.077109,-102.798631,20.216488,-102.56144,20.216488,-102.56144,20.077109
