Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"Me puedo sentir ya fuertecito, si hoy en la sudada se me pegó la playera al chichero y se hizo el ""corazoncito"" o s… https://t.co/iNLkvv95Vs",Wed Apr 08 19:46:40 +0000 2020,Coahuila de Zaragoza,"Arteaga, Puerto Maravillas",R,-100.588311,25.3331755,0
@kardavqrosw Ya ando en chichero y me las agarro 😁😁😁,Mon Apr 13 23:45:58 +0000 2020,Querétaro,"Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97
@AmauryMartineez @loschicheros jajajaja,Fri May 01 00:31:03 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
@AfricanJawn @chino_gutierrez @loschicheros,Sun May 03 04:35:41 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
Perdón mamá por tener pezones y no querer usar chichero 24/7,Tue May 05 16:02:30 +0000 2020,Veracruz de Ignacio de la Llave,"Angel R. Cabada, El Trópico",R,-95.3910915,18.59182,136
@UnTalFredo @loschicheros weyy jajajaj,Wed May 06 00:30:01 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"Y si no está bien chichona y trae mucho monedero y chingaderas en el chichero?
😢",Wed May 06 15:44:03 +0000 2020,Nuevo León,"San Nicolás de los Garza, San Nicolás de los Garza",U,-100.27047400000001,25.736714999999997,412199
"Amigas ustedes que todo lo saben, es más rápido sacar el celular de:
1 El chichero.
2 El pantalón.
3 La bolsa.
Todo… https://t.co/iiRRGOfAY1",Wed May 13 22:30:39 +0000 2020,Nuevo León,"San Nicolás de los Garza, San Nicolás de los Garza",U,-100.27047400000001,25.736714999999997,412199
@PauBustamante_T Que es top secret y se puede formar un bochichero,Sat May 16 16:05:48 +0000 2020,México,"Atizapán de Zaragoza, Rancho Nuestra Señora de los Ángeles",R,-99.269192,19.564587500000002,16
@Finalnesperado @loschicheros,Mon May 18 23:51:00 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"@loschicheros @imbofido que hermososss, siiii❤️❤️❤️",Tue May 19 00:22:29 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
@mmicamarro @loschicheros,Mon May 25 02:27:42 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"""Pelo malo"", ""negro con bata es chichero, ""hay que mejorar la raza"" son frases con las que nos criaron a muchos, y… https://t.co/uWPhatoICV",Mon Jun 01 21:33:28 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
@interminablx @loschicheros alchh no se,Thu Jun 11 17:35:56 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
Me cala el chichero.,Thu Jun 25 15:04:25 +0000 2020,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
Manden a la verga du psicólogo y vamod al chichero a fumarnos un blunt,Sat Jul 11 21:22:54 +0000 2020,Nuevo León,"San Pedro Garza García, El Sendero",R,-100.366033,25.650287499999997,5
"@Noruego_0ficial Peor, para las morras hay chicheros con relleno o cosas de esas y para los lampiños ni como...dice… https://t.co/1tq5IkKoP9",Sun Jul 19 23:02:17 +0000 2020,Ciudad de México,"Xochimilco, Tlacualleli (El Calvario)",R,-99.08179,19.236244499999998,91
Ah ! No sabía cómo se llama la alcaldesa de Hermosillo ...pero mejor tapa bocas sin calzón y sin chichero Jajajaja!,Fri Jul 24 00:31:23 +0000 2020,México,"Cuautitlán, Paseos del Bosque [Conjunto Urbano]",U,-99.1634475,19.678076,3983
"Los tuiteros muchosfologüers también pueden dar RT a mi encuesta, ¿eeeeeeh?

Pero no fuera un chichero porque ni ha… https://t.co/AmwS6RCuTU",Fri Jul 24 01:53:30 +0000 2020,Querétaro,"Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97
@tinnog @absalon78 @MtyOutOfContext Los Chicheros del HEB Gonzalitos....,Sun Jul 26 20:30:02 +0000 2020,Nuevo León,"Guadalupe, Las Escobas",R,-100.196134,25.6766035,3
"@mpio_Leones @PacoDeMiguelF Jajajajajaja del sostén, del chichero!!",Fri Jul 31 01:52:47 +0000 2020,Guanajuato,"León, Rancho de Don Alberto García",R,-101.601401,21.09806,1
@Agustguerrero En cuanto te vendió los chicheros?,Sat Aug 01 21:53:46 +0000 2020,Jalisco,"Guadalajara, Guadalajara",U,-103.335882,20.676651999999997,1385621
"@SWintertlalne Con el chicherote se te ven exquisitas, pero prefiero verte los pezonsotes en vivo...reina!!",Mon Sep 07 03:53:38 +0000 2020,México,"Naucalpan de Juárez, Cipreses (Las Julianas)",R,-99.310428,19.473793999999998,222
"Voy a ver a mi contador 

A ver si le gustan mis piernas y vengo sin chichero  jeje para que me de un besito en las… https://t.co/8PMZYazymC",Mon Sep 07 14:53:18 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
@Agustguerrero Qué talla es el chichero? https://t.co/HxX64PBQ8Y,Thu Sep 10 14:29:14 +0000 2020,Guanajuato,"León, Rancho de Don Alberto García",R,-101.601401,21.09806,1
¡Buenas buenas! Ya tenemos la chicha del Chichero MX. Ven a disfrutarla☺️ https://t.co/jWFsTh9rL3,Sat Sep 26 18:09:33 +0000 2020,Ciudad de México,"Álvaro Obregón, Álvaro Obregón",U,-99.175237,19.38442,759003
Así me voy a comprar un chichero. https://t.co/lhj2NE1qlR,Sat Oct 10 22:11:28 +0000 2020,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
"Ya me acordé por qué me gusta vivir acá, ando sin chichero y todo chido  ( . ) ( . ) ✌🏻",Mon Oct 19 23:38:50 +0000 2020,Quintana Roo,"Felipe Carrillo Puerto, Nohkancab",R,-88.0134815,19.749553,11
"@ChicheroTuitero @EsDeMamador Bien, ya solo falta que te cambies la toalla higiénica y listo",Sat Nov 28 02:05:04 +0000 2020,México,"Metepec, San Salvador Tizatlalli",U,-99.5799145,19.2515305,70013
Ponerse el chichero de tu abuelita,Wed Dec 09 01:34:11 +0000 2020,Ciudad de México,"Coyoacán, Coyoacán",U,-99.15234000000001,19.328383000000002,614447
Jajajajajajajaja bye bye chichero,Wed Dec 23 19:41:48 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
@yadiragris Que buenos chicheros!ojalá así debemos estén los pechos!!,Fri Jan 01 13:47:49 +0000 2021,Chihuahua,"Aldama, El Papalote",R,-106.1628985,28.941865999999997,0
"@YessicaBrona Publicidad engañosa! Ahí se ve mucho chichero.

Qué feo que seas así 🙊",Fri Jan 01 22:10:37 +0000 2021,Nuevo León,"San Pedro Garza García, El Sendero",R,-100.366033,25.650287499999997,5
"Pues sí yo fuera a una playa nudista no solo me quitaría el chichero y los pinches calzones, también me quitaría el… https://t.co/2j0Ue7uG76",Tue Jan 05 07:08:23 +0000 2021,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
"@Sekiresucitado Es el pinche Chente!
A ese vato hasta le avientan tangas y chicheros!",Thu Jan 21 00:22:46 +0000 2021,Puebla,"San Andrés Cholula, San Rafael Comac",R,-98.308599,19.022994,287
Me voy a quitar el chichero y me voy a echar a ver el teli📺como cualquier señora que llega cansada de una semana de… https://t.co/P72TTUWVm7,Sat Jan 23 01:41:11 +0000 2021,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
El chichero https://t.co/Otl446jgTp,Thu Feb 11 05:27:40 +0000 2021,Nuevo León,"San Nicolás de los Garza, San Nicolás de los Garza",U,-100.27047400000001,25.736714999999997,412199
Me cae bien el pana chichero,Tue Feb 23 17:24:15 +0000 2021,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"A classic, esas mujeres sin chichero así son, no es queja tampoco... Doy fe.",Mon Mar 08 21:56:26 +0000 2021,Querétaro,"San Juan del Río, San Juan del Río",U,-100.014785,20.388074500000002,177719
@mami_chakalita Que talla es tu chichero ?,Thu Mar 25 05:06:20 +0000 2021,Ciudad de México,"Iztacalco, Iztacalco",U,-99.09649599999999,19.399101,404695
@EryAyad Con el chichero de fuera parece vaca.,Sun Apr 04 22:34:14 +0000 2021,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"Lo más, lo más divertido de acá es que andamos sin chichero y sin pedos! 😊",Tue Apr 13 15:51:36 +0000 2021,Quintana Roo,"Felipe Carrillo Puerto, Nohkancab",R,-88.0134815,19.749553,11
Yo x eso en el chichero... 😌,Thu Apr 22 13:31:08 +0000 2021,Quintana Roo,"Benito Juárez, Premasa del Caribe",R,-87.0316645,21.048719,0
"Por más que quiero salir sin chichero no puedo! 🤣🤣🤣🤣

“Ay ma, es Tulum”",Sun Apr 25 01:59:51 +0000 2021,Quintana Roo,"Felipe Carrillo Puerto, Nohkancab",R,-88.0134815,19.749553,11
Ya es hora de chisparse el chichero.,Fri May 14 01:23:34 +0000 2021,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
Tengo la teoría de que todas las que están subiendo fotos en chichero están por abrir su #Onlyfans,Mon May 24 00:41:46 +0000 2021,Ciudad de México,"Cuajimalpa de Morelos, Convento del Desierto de los Leones",R,-99.30558049999999,19.318697,0
@Doc_Novoa De pésimo gusto q no use chichero,Mon May 31 23:43:20 +0000 2021,Puebla,"Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550
Y si... *saca diamantina del chichero*,Tue Jun 01 22:41:57 +0000 2021,Campeche,"Campeche, Edzná F-Uno [Centro de Recría]",R,-90.27714,19.601414,0
*Tira diamantina del chichero* 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈,Sun Jun 20 19:20:33 +0000 2021,Campeche,"Campeche, Edzná F-Uno [Centro de Recría]",R,-90.27714,19.601414,0
Ya me anda de quitarme el chichero.,Wed Jul 07 02:31:53 +0000 2021,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
Dinero en el chichero… ✨😌,Fri Jul 16 18:47:21 +0000 2021,Quintana Roo,"Benito Juárez, Premasa del Caribe",R,-87.0316645,21.048719,0
"Eso de andar sin chichero acá, no se me da, no se me da!",Thu Aug 05 15:51:50 +0000 2021,Quintana Roo,"Felipe Carrillo Puerto, Nohkancab",R,-88.0134815,19.749553,11
Ando emocionada porque el 1 octubre regreso a Oficinas a la “nueva realidad” llevo un año y medio sin chichero y en… https://t.co/xnA8RD49hf,Thu Aug 26 22:25:25 +0000 2021,Hidalgo,"Atitalaquia, Atitalaquia",U,-99.2176625,20.057758,6924
Acabo de hacer una cuenta de tik tok y lo único que me salen son morirás enseñando la cosa y el chichero... Bye,Sun Nov 07 06:39:26 +0000 2021,Jalisco,"Zapopan, Tesistán (San Francisco Tesistán)",U,-103.48477450000001,20.790657000000003,91631
@BALTAZARALDO @El_Universal_Mx Jejejejeje y a tu cuanto te cuesta. Te pones el chichero de tu vieja y ni quien te diga algo.,Fri Nov 19 19:07:25 +0000 2021,Ciudad de México,"Tlalpan, Cañada del Acueducto",R,-99.208364,19.199485,161
¿A qué hora me convertí en mi mamá?  * se mete el monedero en el chichero*.,Mon Nov 29 22:09:12 +0000 2021,Nuevo León,"General Escobedo, Bios (Las Antonias)",R,-100.3652735,25.807314499999997,1
Quiero un chichero desos que traen un alambre en medio jaja que te juntas las shishis 🥺,Sun Dec 12 05:25:31 +0000 2021,Veracruz de Ignacio de la Llave,"Pueblo Viejo, Chijol Corona",R,-97.8225365,22.283026,0
Que vergüenza @WalmartMexico que uno ande en los pasillos enseñando tallas de chicheros y que sepan que el caño se… https://t.co/deFsChPLmZ,Thu Jan 27 01:10:50 +0000 2022,San Luis Potosí,"San Luis Potosí, Jorge Ramos",R,-100.955511,22.3111195,0
@V_TrujilloM Compartale el tuitazo al @brozoxmiswebs por que a ese men le encantaba chisparle los chicheros a las m… https://t.co/95t6gSpyo6,Wed Feb 02 02:10:38 +0000 2022,Veracruz de Ignacio de la Llave,"Huayacocotla, Potrero Seco",R,-98.461013,20.5269635,123
"La neta voy llegando, andaba en chichero a punto de ponerme la playera, vayan ALCH me las voy a arrancar de un perro coraje! 
@ClubAmerica",Thu Feb 17 01:41:38 +0000 2022,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"Que le regreses el chichero @KayRemix 😅
@Koggi #Seddelamala
#Convoy6Años https://t.co/PZlOuna3ND",Fri Mar 04 05:00:21 +0000 2022,Ciudad de México,"Iztacalco, Iztacalco",U,-99.09649599999999,19.399101,404695
No se ve pero el sol está a todo lo que da en #Veracruz y el turismo chelero cocacolero galletero salchichero que a… https://t.co/v2kzSieHDl,Sun Mar 13 18:06:40 +0000 2022,Veracruz de Ignacio de la Llave,"Veracruz, Condado del Valle Dorado (Segunda Sección)",R,-96.178473,19.220837,673
"@davidfaz Los chicheros….!!!

Y ya no están … sabías?",Sat Apr 02 22:34:37 +0000 2022,Nuevo León,"Guadalupe, Las Escobas",R,-100.196134,25.6766035,3
Chicheros pie todas partes llegó el perro,Tue Apr 05 08:00:26 +0000 2022,Baja California,"Playas de Rosarito, Mesa Redonda",R,-116.929102,32.3328765,9
No mames si así con 43 grados ando en boxer y chichero...con dos más grados más  ..tendree que bañarmeee😭😭😭😭😭,Sun Apr 17 02:53:31 +0000 2022,Ciudad de México,"Coyoacán, Coyoacán",U,-99.15234000000001,19.328383000000002,614447
"Nunca había ido a comprar  ropa interior con mi mamá …. Para ella 

Andamos de cotorreo JAJAA con los chicheros

El… https://t.co/Ld7YR0jyj1",Thu Apr 21 19:33:45 +0000 2022,Durango,"Gómez Palacio, Colonia Agrícola Buendía",R,-103.50417999999999,25.711095,11
Té tembló el chichero....,Mon Apr 25 20:32:37 +0000 2022,Oaxaca,"San Felipe Tejalápam, Mal Paso",R,-96.861615,17.0554995,110
Se vería mejor en calzones y sin chichero. Qué pinche ridícula.,Tue May 03 04:13:10 +0000 2022,México,"Naucalpan de Juárez, Cipreses (Las Julianas)",R,-99.310428,19.473793999999998,222
@greciabpp Dormir en puro chon jaja el chichero nunca me a gustado,Wed May 11 02:45:58 +0000 2022,Guerrero,"Iguala de la Independencia, Olea (Estación Olea)",R,-99.71724699999999,18.1371875,145
@FJG_TD Chichero Hernández Padre 🟡🔴 https://t.co/hFO5D6DgPh,Sat Jun 25 00:31:25 +0000 2022,Michoacán de Ocampo,"Morelia, La Mintzita",R,-101.27577,19.652724,1014
Te irás a depilar y usar chichero?,Sat Jul 02 09:05:39 +0000 2022,Zacatecas,"Miguel Auza, La Colorada (La Casa de Rivera)",R,-103.50578449999999,24.165032000000004,14
@exchichero @AudideMexico Gracias!,Thu Jul 21 13:39:35 +0000 2022,Jalisco,"Guadalajara, Guadalajara",U,-103.335882,20.676651999999997,1385621
"Quédense con quien les compre calzones y chicheros (porque así les dice jajaja) de viejita, porque prefiere tu como… https://t.co/mURqHDtwK8",Tue Jul 26 02:29:04 +0000 2022,Nuevo León,"General Escobedo, Bios (Las Antonias)",R,-100.3652735,25.807314499999997,1
Comida de mi animales. Una filipina. Un chichero negro. Calzones para mi. Calzones para mi maride.,Mon Aug 29 13:00:04 +0000 2022,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
@BBCSteveR @BBCNews @BBCWillVernon @AntonChicherov @LizaVereykina It’s just like that Russian pop song from 1989 th… https://t.co/yYyid4ETyR,Fri Sep 23 17:29:17 +0000 2022,Jalisco,"Cabo Corrientes, Zicatán",R,-105.412689,20.3377635,13
"Doctor, ¿Está seguro de que así si voy a pasar su materia? *Se acomoda el chichero* https://t.co/CnSOUIsTGU",Tue Sep 27 20:26:42 +0000 2022,Campeche,"Campeche, Edzná F-Uno [Centro de Recría]",R,-90.27714,19.601414,0
