Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"@CFE_Contigo  Gracias por el apoyo CFE, no tenemos ingresos pero si debo pagar esto por una casita de 2 habitaciones https://t.co/i5GuxiY6Y6",Wed Apr 22 19:36:45 +0000 2020,"San Pedro Mixtepec-Distrito 22, Oaxaca",-97.211376,15.855856,-97.211376,16.02956,-96.900297,16.02956,-96.900297,15.855856
"#TownHouses en #RENTA ‼
🔹️Dos Habitaciones 
🔸️Dos Baños Completos 
🔹️Baño de Visitas
✔ UBICACIÓN PRIVILEGIADA 👌🏻

I… https://t.co/T473QHEVth",Wed Apr 22 21:20:54 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
"🔖 Se renta departamento en el centro de #PuertoVallarta ✔️

▶️ 2 habitaciones con ventilador de techo, 1 baño, sala… https://t.co/dAkgYkFMiP",Wed Apr 22 23:04:51 +0000 2020,"Puerto Vallarta, Jalisco",-105.324392,20.471599,-105.324392,20.922506,-104.972769,20.922506,-104.972769,20.471599
"Adquiere tu departamento de lujo! Espacios amplios.
3 habitaciones
Cocina integral.
Calentador solar y estufa de in… https://t.co/YmgQGQ2tI0",Wed Apr 01 12:34:58 +0000 2020,"Tuxtla Gutiérrez, Chiapas",-93.243094,16.645909,-93.243094,16.838962,-93.036225,16.838962,-93.036225,16.645909
"Sector hotelero de #Durango se está colapsando, hay días en que algunos hoteles llegan a tener 1 o 2 habitaciones y… https://t.co/1qmGBohlIJ",Wed Apr 01 19:58:24 +0000 2020,"Durango, México",-105.573153,23.478062,-105.573153,24.430263,-104.102003,24.430263,-104.102003,23.478062
"Las habitaciones de los emperadores.
Es un viaje al pasado.",Fri Apr 03 17:29:31 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
Cómo estaría una cuarenta compartiendo habitación  Flor amargo y Bárbara de Regil? 😶😂,Fri Apr 03 21:19:18 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
@ElArquitectoMaz tienes habitaciones partir de este domingo a domingo y cuanto,Sat Apr 04 00:59:56 +0000 2020,"Azcapotzalco, Distrito Federal",-99.221136,19.456367,-99.221136,19.5152,-99.143116,19.5152,-99.143116,19.456367
Así se muestran algunos hoteles del #SurDeTamaulipas con las luces de sus habitaciones encendidas formando la palab… https://t.co/2TUC6SfS00,Sun Apr 05 06:28:39 +0000 2020,"Tampico, Tamaulipas",-98.000277,22.207533,-98.000277,22.333057,-97.833267,22.333057,-97.833267,22.207533
RENTA 5 HABITACIONES AMUEBLADA ALBERCA GYM SPA en Residencial Isla Dorada https://t.co/JQ2YBkr0mB,Sun Apr 05 18:37:27 +0000 2020,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
