Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
Te comezóneo nomas de.escuchar mi voz,Thu May 28 02:59:11 +0000 2020,Nuevo León,Apodaca,R,-100.1687175,25.778679,1879
"Nadie nunca se ha dado cuenta lo rara que es la comezon? 

Te pica de la nada y se te quita autorasguñandote",Thu Jul 23 05:12:23 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
"Extraño mis pelos que me quite para tatuarme, amen de que me da un chingo de comezón 
https://t.co/11Td8puFZP
Así m… https://t.co/63deX9ply6",Sat Oct 03 23:53:41 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@Ger_Soon @CocoaCalderon @FelipeCalderon Que te molesta? Donde te dio comezon?

BOT",Sat Oct 10 01:26:00 +0000 2020,Nuevo León,Apodaca,R,-100.1687175,25.778679,1879
"@libreCOMEZON ¡Hola, La Comezón! 
¿Podrías compartirnos un correo electrónico para escribirte? 🙂",Wed Jan 20 00:39:13 +0000 2021,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
"¡Ya estamos en @libreCOMEZON!

🤓📚

#larupturanoserátelevisada #ficciónatómica #cuatrocuatrodosnarradorxsqueretanxs… https://t.co/VlEFhmCBsJ",Tue Jan 26 23:38:13 +0000 2021,Querétaro,Querétaro,U,-100.39592,20.592035,794789
Pinshis comezones perras y algotras istorias,Thu Mar 04 02:10:59 +0000 2021,México,Ecatepec de Morelos,R,-99.0444445,19.56828,615
Ya esta cicatrizado  mi tatuaje y me da mucha comezón  😒🙄,Thu Apr 29 04:36:17 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
Siiiigues comezón  🥰🥰🥰,Sat Jun 12 13:04:25 +0000 2021,Tamaulipas,Ciudad Madero,U,-97.8225365,22.283026,205933
"¡Mañana! 

Este miércoles #SENSACIONALDEEDITORES en librería @libreCOMEZON 

¡No falten! 

🗓 miércoles 30 de junio… https://t.co/N0PvAhX8Qj",Wed Jun 30 00:48:57 +0000 2021,Querétaro,Cadereyta de Montes,R,-99.82177200000001,20.8438775,188
Son bien comezones 🥴🥴🥴🥴,Tue Jul 20 05:30:07 +0000 2021,Tamaulipas,Ciudad Madero,U,-97.8225365,22.283026,205933
"Me tragaron los mosquitos 🦟 . 

Tips para calmar la comezón?  
Aiuda 😩☹️😩",Wed Sep 15 14:05:45 +0000 2021,Campeche,Campeche,R,-90.27714,19.601414,0
te hablan comezón  🤡 @BarronSports,Tue Oct 12 17:02:14 +0000 2021,Nuevo León,San Pedro Garza García,R,-100.366033,25.650287499999997,2
ayer se me irritó la carita pero yop jamás me vi la cara nomas como que sentía la molestia de comezon  y el chulo n… https://t.co/cScnWTFiO4,Tue Dec 28 06:31:01 +0000 2021,Morelos,Cuernavaca,R,-99.260819,18.933812,78
No se quien invento el Levi’s 501 de cierre #PurasComezones https://t.co/VVXCOnElpi,Wed Feb 23 15:07:54 +0000 2022,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
"@IsadoraAtellier Niña jugando 
Ha lo dado dado
Precoz comezon 
De su realidad 
Vivida",Sun Apr 10 01:04:16 +0000 2022,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
"SIGUEZ COMEZON 

OIESAMAMADAA 💪💪",Tue Apr 26 22:02:27 +0000 2022,Tamaulipas,Ciudad Madero,U,-97.8225365,22.283026,205933
"Se hubiera  robado también  una pomada  para el pie de atleta, se ve que le estaba  dando comezón  en la planta del… https://t.co/YKyY53phrn",Sat Apr 30 04:27:30 +0000 2022,México,Chimalhuacán,U,-98.9408425,19.418632000000002,703215
"Que onda con mi compadre?
...confío en que solo era comezón!

https://t.co/cMKQ8nvWOp",Mon Jun 27 03:12:52 +0000 2022,México,Nezahualcóyotl,R,-99.087817,19.4320755,0
"@Envila10 @ElGuyTrejo @DrLorenzoMeyer Ra ra ra ... Rascarme los huevos que tengo comezón 
🤣🤣🤣🤣🤣",Mon Jul 18 20:00:55 +0000 2022,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
"🙀 Debilita el cabello 
🙀 Propicia caspa
🙀 Te dará comezón 

¡BeWow!  #thewoweffect #BeWow #beautycowork… https://t.co/QoCEG8WHQZ",Wed Nov 16 20:00:51 +0000 2022,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"🙀 Debilita el cabello 
🙀 Propicia caspa
🙀 Te dará comezón 

#thewoweffect #BeWow #beautycowork #beautycoworking… https://t.co/GTS4bK2TPz",Wed Nov 16 20:02:24 +0000 2022,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"😭 mi ansiedad decidió presentarse en forma de dermatitis 😭 
Auxilio tengo mucha comezón
 😭😭😭",Fri Dec 09 10:25:44 +0000 2022,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@frescoyseco A lo mejor solo tiene comezón!

Btw que buena foto! Saludos :)",Fri Dec 30 01:55:23 +0000 2022,México,Nezahualcóyotl,R,-99.087817,19.4320755,0
"@LCUgalde @Claudiashein @INEMexico Sigues, comezón?  No tienes autoridad moral para hablar de temas electorales, si… https://t.co/POFPqbnfoa",Mon Jan 02 15:36:25 +0000 2023,Nuevo León,Guadalupe,R,-100.196134,25.6766035,28
