Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"Día 6 en la comarca, el calor me hace sudar y ese sudor me está sacando rasquiña.",Sat Apr 18 03:06:20 +0000 2020,Veracruz de Ignacio de la Llave,"Coatzacoalcos, Coatzacoalcos",U,-94.43248200000001,18.135455,212540
@jorgeberry NO CABE DUDA SR BERRY AMLO DICE ALGO Y TODO MUNDO ANDA CON RASQUIÑA Y DE LA GRUESA...,Wed Jun 10 20:44:23 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
@RGIsraeru88 @JorgeDi84070734 @A_ausdenRuthen Y A TI POR QUE TE DA RASQUIÑA QUE EL NIÑO HAGA LO QUE QUIERA?,Tue Jun 16 22:17:15 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
@JoseCardenas1 Y AHORA UNA DECLARACIÓN DEL DR SOBRE EL POLVO DEL SÁHARA DETONA EN ALGUNOS ¡¡RASQUIÑA!!,Thu Jun 25 15:57:27 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
"Aunque a los ridículos, todo les da RASQUIÑA y con su única neurona, quisieron ofender al presidente diciendo que e… https://t.co/2mfwcfPLFA",Wed Jul 08 22:15:12 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
@ferflan @CiroGomezL Que te dio RASQUIÑA?,Wed Jul 08 22:58:59 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
"@Ulises_GA19 @WallaceIsabel @PacoVega77 NO TE CONFUNDAS, NO SE DICE LLAMAR ¡¡ES EL PRESIDENTE!! AUNQUE TE DE RASQUIÑA.",Thu Aug 06 15:20:34 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
@PacoVega77 @Ulises_GA19 @WallaceIsabel NO CABE DUDA LA RASQUIÑA SE EXTIENDE HE AQUÍ OTRO MÁS...,Thu Aug 06 15:34:34 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
@rocionahle @SENER_mx Todo primero Dios será favorable y pronto la tendremos de vuelta. Aunque a muchos les cause rasquiña.,Sat Aug 08 14:53:28 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
"@JoseCardenas1 LES GUSTE O NO LES GUSTE, HAGAN LO QUE HAGAN O DIGAN LO QUE DIGAN Y ASÍ SE REVUELQUEN DE LA RASQUIÑA… https://t.co/xULBIWQtdP",Tue Aug 11 20:28:32 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
"Me da una rasquiña y asco 🤮 terrible escarchar hablar a los diputados de Morena, al presidente con sus excusas PENDEJAS!!!!",Wed Oct 14 18:50:22 +0000 2020,Nuevo León,"Sabinas Hidalgo, Las Palmas",R,-100.1429625,26.5772525,0
Porque no ver lo de HDS? Para sacar rasquiña a los carnales,Sat May 01 06:17:17 +0000 2021,Ciudad de México,"Tláhuac, Las Calabacitas",R,-99.050461,19.342788499999997,19
"@TaniMAcosta Mija, yo traigo una rasquiña de cuerpaaa 😵‍💫 me iré yo tambien después de esto a la acupuntura",Sat Dec 04 17:55:56 +0000 2021,Veracruz de Ignacio de la Llave,"Veracruz, Valente Díaz",U,-96.22939650000001,19.183953,36818
"Odio cuando sucede esto, la maldita rasquiña no me deja ni dormir y siento la pierna caliente benditos bichos https://t.co/he9iw3CIqs",Thu Dec 23 04:55:58 +0000 2021,Quintana Roo,"Benito Juárez, Premasa del Caribe",R,-87.0316645,21.048719,0
"@Rozzcc 😝la R, rodilla, reuma,rasquiña",Sat Mar 19 15:21:38 +0000 2022,Puebla,"Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550
"@gdelrivero La verdadera democracia les da rasquiña… Según la Constitución Política en México, la Soberanía reside… https://t.co/SD31qPwaYy",Wed Mar 30 08:01:37 +0000 2022,Tabasco,"Centro, Medellín y Pigua 1ra. Sección",R,-92.9164995,18.0219595,352
"Y cuál es tu problema? Te da rasquiña? Trabaja más, ten los conocimientos y los contactos e igual ganarás más",Sat May 28 18:18:21 +0000 2022,Veracruz de Ignacio de la Llave,"Veracruz, Valente Díaz",U,-96.22939650000001,19.183953,36818
"Sería bueno un compendio de esa rasquiña @vampipe 
Urticaria atolera y cuatrotera!!",Mon Dec 26 20:09:33 +0000 2022,Coahuila de Zaragoza,"Saltillo, San Felipe",R,-101.166961,25.0326315,97
