Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"@SamSCid Déjala, después de unos días se quita la picazón",Wed Apr 22 21:02:42 +0000 2020,"Saltillo, Coahuila de Zaragoza",-101.620178,24.542295,-101.620178,25.522968,-100.713744,25.522968,-100.713744,24.542295
"Estoy sintiendo picazón, comezón en la garganta, ya vali?",Thu Apr 02 03:57:28 +0000 2020,"Juárez, Nuevo León",-100.242361,25.510904,-100.242361,25.705759,-99.995403,25.705759,-99.995403,25.510904
"Me di la mojada de mi vida al llegar hace un rato del hospital...
Ya comienzo a sentir picazon en mi garganta 🤦🏼‍♀️🥺",Thu Apr 02 06:30:31 +0000 2020,"Huehuetoca, México",-99.345531,19.766214,-99.345531,19.888936,-99.173323,19.888936,-99.173323,19.766214
@tumbaburross Picazón en las nalgas! 😂😂,Sun Apr 05 23:46:31 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
@marthaalanismx @camelo_suave @ChairosY Jajaja Martha eso fie estornudo? A mi también me dan picazón estos chairos… https://t.co/LTGge3aEKh,Mon Apr 06 12:18:03 +0000 2020,"Tequisquiapan, Querétaro Arteaga",-100.084373,20.451941,-100.084373,20.650878,-99.827233,20.650878,-99.827233,20.451941
"Me está dando una picazón insistente y molesta en la garganta y tos también. 
No entraré en pánico. No entraré en p… https://t.co/11vERhBb8A",Mon Apr 06 15:18:34 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
No se si es sicosis o que pero las pocas veces que e salido por lo necesario a la calle me da picazón en todo el cuerpo 😣,Mon Apr 06 21:14:54 +0000 2020,"Jalpa de Méndez, Tabasco",-93.215984,18.070717,-93.215984,18.406196,-92.994969,18.406196,-92.994969,18.070717
@Chavejo11 @minoria_rapaz @SergioSarmiento @PedroFerriz Los que defienden a @lopezobrador_ tienen picazón intensa a… https://t.co/mAtxU7BGcm,Mon Apr 20 23:15:45 +0000 2020,"Tlalnepantla de Baz, México",-99.248181,19.498594,-99.248181,19.589272,-99.080384,19.589272,-99.080384,19.498594
Hasta picazón me dio.,Tue Apr 21 11:50:40 +0000 2020,"Comalcalco, Tabasco",-93.588606,18.155666,-93.588606,18.426858,-93.094606,18.426858,-93.094606,18.155666
"ok en que estaba, primero tenía picazón en el ojo derecho, más específico por abajo, creí que tendría gripa o peor… https://t.co/X1aW7X8bfR",Thu Apr 30 03:40:03 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
"Tengo una picazón por ya hacer mi primer trekking, la neta empezaré en pequeño con los municipios colindantes de mi… https://t.co/MGXTtYL4zD",Mon May 04 06:25:01 +0000 2020,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
Ahora que les da picazón y se quieren rascar con uno caramba,Wed May 06 04:49:39 +0000 2020,"Solidaridad, Quintana Roo",-87.777003,20.356869,-87.777003,20.812192,-86.916961,20.812192,-86.916961,20.356869
