Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"Cosas que solo me pasan a mi:
-me picaron dos hormigas en el labio !!
Sii! En el puto labio !!!",Wed Apr 22 03:26:56 +0000 2020,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
Si ya estás viendo hormigas entrenando para las olimpiadas... Tienes insomnio o batallas para conciliar el sueño?!… https://t.co/c1NRymIjvh,Wed Apr 22 03:55:46 +0000 2020,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
Entrar al grupo de las hormigas es lo mejor que ha pasado en la cuarentena jajaja,Wed Apr 22 04:29:06 +0000 2020,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
"Lo que más me sorprende es el despilfarro del erario público en troles que salen como hormigas tras azúcar, cada qu… https://t.co/cLvMhKGme8",Wed Apr 22 04:31:35 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
"Lo que más me sorprende es el despilfarro del erario público en troles que salen como hormigas tras azúcar, cada qu… https://t.co/7hkRERGCQC",Wed Apr 22 04:32:58 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
"Lo que más me sorprende es el despilfarro del erario público en troles que salen como hormigas tras azúcar, cada qu… https://t.co/RBf7YlRtJL",Wed Apr 22 04:34:14 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
Hora de dormir hermosos dlb mañana los leo ando modo zombie entre calor moscos hormigas etc,Wed Apr 22 04:56:20 +0000 2020,"Veracruz, Veracruz de Ignacio de la Llave",-96.340535,19.102814,-96.340535,19.265092,-96.118258,19.265092,-96.118258,19.102814
Un vato que no me cae tan bien entró al grupo donde todxs contestamos como hormigas y ya no me siento en familia. 🥺,Wed Apr 22 08:22:08 +0000 2020,"La Paz, Baja California Sur",-112.020185,23.111002,-112.020185,25.104992,-109.688984,25.104992,-109.688984,23.111002
Me despierto con hormigas en los brazos,Wed Apr 22 20:45:23 +0000 2020,"Cuernavaca, Morelos",-99.341179,18.842003,-99.341179,19.025621,-99.180459,19.025621,-99.180459,18.842003
"@warkentin @arturoangel20 @jrisco En @HomeDepot  hay un repelente de hormigas muy bueno (es para jardin, pero si lo… https://t.co/YV2qTYGAr3",Thu Apr 23 16:26:10 +0000 2020,"Gustavo A. Madero, Distrito Federal",-99.180678,19.444937,-99.180678,19.592375,-99.051103,19.592375,-99.051103,19.444937
