Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"A ver....
@aolvera89 @jiri21 @JuanjoAH @Peloncheesy @CavoRayado @pollosuarez80 @ArmandoSuazolis @Pepe_Parra… https://t.co/tlDg10j8s3",Tue Apr 21 23:24:14 +0000 2020,"San Pedro Garza García, Nuevo León",-100.425188,25.583557,-100.425188,25.717018,-100.306878,25.717018,-100.306878,25.583557
"Mañana llevaré lonche para mis compañeros, me siento como en primaria cuando compartíamos todo😂🙅🏼‍♀️",Wed Apr 22 02:48:46 +0000 2020,"Santiago, Nuevo León",-100.530034,25.228247,-100.530034,25.521547,-100.028913,25.521547,-100.028913,25.228247
Isabella en la lonchera 🤦🏻‍♀️,Wed Apr 22 05:36:39 +0000 2020,"Apodaca, Nuevo León",-100.277595,25.694281,-100.277595,25.863077,-100.05984,25.863077,-100.05984,25.694281
Hoy de lonche burrito de frijoles estilo #Anahi https://t.co/79q7FeWpLO,Wed Apr 22 14:04:30 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
"#benedictuspop
.
.
.
#guitarra #teclado #sax #violín #violonchelo #percusiones #cuerdas #strings #pop… https://t.co/XzOYwSaGzA",Thu Apr 23 02:13:37 +0000 2020,"Zapopan, Jalisco",-103.664175,20.583418,-103.664175,20.997896,-103.305374,20.997896,-103.305374,20.583418
"#cenagourmet hoy tocó #lonche de #jamon y #espinacas🍃  #maridado con #aguadejamaica y #fresas, pa’ que no digan que… https://t.co/A0EgyjMDBp",Thu Apr 23 03:02:36 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
Mi señora me hizo de desayunar en la mañana antes de venirme al trabajo y me puso lonche😍,Thu Apr 23 13:24:44 +0000 2020,"Juárez, Chihuahua",-106.950638,31.120681,-106.950638,31.783867,-106.185378,31.783867,-106.185378,31.120681
Al lonche de jamón le ponen catsup?,Thu Apr 23 19:04:30 +0000 2020,"Tlajomulco de Zúñiga, Jalisco",-103.616261,20.358642,-103.616261,20.620776,-103.198901,20.620776,-103.198901,20.358642
"🚨 Lonchería Buldia con servicio a domicilio!!

😋Deliciosos lonches muy bien rellenitos y 🥗 ensaladas. 

Hechos con… https://t.co/ysCtM46D8Y",Thu Apr 23 21:25:27 +0000 2020,"Torreón, Coahuila de Zaragoza",-103.511379,24.793821,-103.511379,25.694625,-102.954881,25.694625,-102.954881,24.793821
"Mi primo me pidió que le haga lonche, amigos.",Fri Apr 24 04:44:05 +0000 2020,"Nogales, Veracruz de Ignacio de la Llave",-97.235806,18.756293,-97.235806,18.912147,-97.159404,18.912147,-97.159404,18.756293
demen un lonche noe desayunado,Fri Apr 24 18:41:59 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"Ufff, para cuando @violoncheloops tocando Magnetar de Chapela.",Fri Apr 24 20:54:13 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"Andar visitando a sus novi@s, ligues o lo que traigan de lonche no es muy Susana distancia de su parte eh",Fri Apr 24 23:25:43 +0000 2020,"Paraíso, Tabasco",-93.507543,18.270183,-93.507543,18.443406,-92.994485,18.443406,-92.994485,18.270183
"Si, obvio es un filtro de Insta, pero fue necesario, ya soy lonche paseado a estás horas",Sat Apr 25 01:49:05 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
Este mes dire cada fin comia lonches de jamon con chips moradas! Jajaja el mes pasado puros boneles 😔,Sat Apr 25 18:01:14 +0000 2020,"San Nicolás de los Garza, Nuevo León",-100.337498,25.702823,-100.337498,25.770607,-100.20345,25.770607,-100.20345,25.702823
Obvi los lonches,Sat Apr 25 22:39:52 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"@RicardoMarea Sí, la gente llega a ser bien mierda. Afortunadamente no todo es malo, a nosotros nos mandaron lonche… https://t.co/FMy8cZXCkJ",Tue Mar 31 06:24:16 +0000 2020,"Zapopan, Jalisco",-103.664175,20.583418,-103.664175,20.997896,-103.305374,20.997896,-103.305374,20.583418
"@JLozanoA Totalmente de acuerdo. Hechales una manita, haz lonches y lleva a hospitales. Los ciudadanos unidos vs #ChantajeAMLO",Tue Mar 31 07:16:29 +0000 2020,"Irapuato, Guanajuato",-101.539641,20.499732,-101.539641,20.847352,-101.141146,20.847352,-101.141146,20.499732
@BlackJunkDog Eso mi amigo es tolonche o pulque de tunas Rojas.,Tue Mar 31 19:18:57 +0000 2020,"San Luis de la Paz, Guanajuato",-100.750637,21.068985,-100.750637,21.691855,-100.19745,21.691855,-100.19745,21.068985
Hoy traje mi lonche al hospital pero me dijeron que en el comedor dieron carne asada y pastel así que mi lonche ser… https://t.co/m4RdbusBnf,Tue Mar 31 19:25:15 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"En #Celaya Radio lobo ofrece publicidad sin costo para panaderías, tortillerías, loncherías y negocios similares.
S… https://t.co/l2TRctZTlP",Wed Apr 01 04:47:35 +0000 2020,"Celaya, Guanajuato",-100.913535,20.356869,-100.913535,20.688514,-100.630887,20.688514,-100.630887,20.356869
"Los lonches, no puedo 💔",Wed Apr 01 06:27:06 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"@goliveros #AquiNadieTruena lonches lisboa, (si Lonches, no tortas 🤣)",Wed Apr 01 14:45:42 +0000 2020,Lonchería Lisboa,-103.370992,20.657467,-103.370992,20.657467,-103.370992,20.657467,-103.370992,20.657467
Valoró que mi mamá me hace lonche y se levanté para hacerlo 🥺❤️,Wed Apr 01 17:33:36 +0000 2020,"San Pedro Garza García, Nuevo León",-100.425188,25.583557,-100.425188,25.717018,-100.306878,25.717018,-100.306878,25.583557
@laloncherabt Muchas felicidades y un fuerte abrazo,Thu Apr 02 01:36:21 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"@santiago4kd Ojalá  men la verdad ya está más.claro que el agua que tampoco son los obreros con su lonche, o las ca… https://t.co/99iIt8PYbN",Thu Apr 02 05:07:06 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
@anasofmb Llévame!!! Falta mi lonche :(,Thu Apr 02 05:17:56 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
"Al final, me dio hambre y me hice un lonche con el birote del pueblo que me sobró, jamones serrano y de pavo, jitom… https://t.co/tuYuhocURx",Thu Apr 02 06:48:27 +0000 2020,"Tlajomulco de Zúñiga, Jalisco",-103.616261,20.358642,-103.616261,20.620776,-103.198901,20.620776,-103.198901,20.358642
"agradecida contigo siempre!!, di que fui tu niña fav tmb:p, extrañare mucho ir a tu casa a empaques y los lonches q… https://t.co/oPq9NCukRh",Thu Apr 02 07:24:28 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"HOY NO ABRO LA LONCHERIA.

Estoy armando un proyecto para impulsar mi negocio y el de mis vecinos negocios, la mane… https://t.co/0BuLqpSS0W",Thu Apr 02 13:20:14 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
Ya me siento bien godin con mi loncherita y el tuper que me regalo mi mamá 😂🤭,Thu Apr 02 14:26:57 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"También existen los lonches ahogados que aquí no hay 

Igual sigo pensando que todo Jalisco es un rancho https://t.co/3d3S3JEQ29",Thu Apr 02 15:58:18 +0000 2020,"Iztapalapa, Distrito Federal",-99.140238,19.284692,-99.140238,19.400885,-98.960684,19.400885,-98.960684,19.284692
"@mazetito ¡Obvio! Desde que sacamos al NEFASTO y CORRUPTO @PRI_Nacional de los Pinos, los bots tragalonches ¡¡se qu… https://t.co/iOk4h9sQT2",Thu Apr 02 17:03:53 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"¿Por qué prohibieron las loncheras de lata en mi kinder?

Abro hilo. https://t.co/83RkZaO4Ab",Fri Apr 03 04:14:01 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
En el kinder nos pedían llevar nuestro lunch &amp;' para ese entonces estaban de moda las loncheras de lata. Obvio yo t… https://t.co/2TR0scNUW7,Fri Apr 03 04:17:23 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
"No piensen mal amigos, aquí entra mi lonchera.🎒
Resulta que lo que sonó fue que mi lochera se había estampado en la… https://t.co/qgQ9U6yqme",Fri Apr 03 04:44:02 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
"&amp;' pues al día siguiente para evitar que sigan mi ejemplo, la directora dijo que ningúna lonchera de lata entraba en el kinder 🤦🏻‍♀️🙃",Fri Apr 03 04:59:51 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
@Guarromantico_ Lonches....mmm.,Fri Apr 03 18:16:19 +0000 2020,"Torreón, Coahuila de Zaragoza",-103.511379,24.793821,-103.511379,25.694625,-102.954881,25.694625,-102.954881,24.793821
"Un pequeño lonche, al rato o mañana tratare de cocinar un caldito de res, ya que vienen varios dias grises😪😪😪, pero… https://t.co/EqA591oGnz",Fri Apr 03 20:28:12 +0000 2020,"Tijuana, Baja California",-117.298421,32.098292,-117.298421,32.567461,-116.559783,32.567461,-116.559783,32.098292
