Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@amarilloalarcon @FiscaliaCDMX @davosv2004 @qeqa34 @jaj_formula Hahahaha JajajaJajajaja está poseído ese escusado!!! JajajaJajajaja que ASCO,Wed Apr 22 05:59:20 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
El del excusado es el único que aplica la #SanaDistancia #RCATimes @MikeVrabel @Titans #NFLDraft2020,Fri Apr 24 03:59:42 +0000 2020,Sonora,"Nogales, La Escondida",R,-111.001401,31.192592,0
@yeidckol Lo que queremos es cambiar a usted y todos sus mojones #TeamCacas  al escusado junto con… https://t.co/af1zOm9kdc,Sat Apr 25 03:41:48 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"""Uno puede llorar hasta con la palabra""excusado"" si tiene ganas de llorar.""",Fri Apr 03 04:19:11 +0000 2020,Ciudad de México,"Coyoacán, Coyoacán",U,-99.15234000000001,19.328383000000002,614447
@emedranos Un excusado !,Fri Apr 03 22:38:14 +0000 2020,México,"Nezahualcóyotl, Nezahualcóyotl Segundo [Relleno Sanitario]",R,-99.01701650000001,19.432722,23
ustedes no la saben pero una vez me la pase en mi cumpleaños vomitando pastillas en el excusado llorando,Fri Apr 03 23:29:03 +0000 2020,Veracruz de Ignacio de la Llave,"Veracruz, Valente Díaz",U,-96.22939650000001,19.183953,36818
"@anibal_guer @muhc62 @Rcabrerasiles @Oscar_Chavira @Donvix Un cobarde pejelover más, excusado en el anonimato",Sun Apr 05 04:40:38 +0000 2020,Ciudad de México,"Azcapotzalco, Azcapotzalco",U,-99.18212600000001,19.4857835,432205
"Este cabron merece el premio nobel de la paz, imagínate un modelo así en el escusado de su casa 💩😷🤕😆💩😷🤕😆",Sun Apr 05 13:51:31 +0000 2020,Guerrero,"Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.73564950000001,16.9589495,5
No son floreros...son excusados!,Mon Apr 27 19:03:42 +0000 2020,México,"Cuautitlán Izcalli, Ejido Santa María Tianguistengo",R,-99.233657,19.6562895,6730
@qaiidy Ni modo amiga a mi también ya me tocó hacerlo el escusado a lavarlo.,Wed Apr 08 16:45:08 +0000 2020,Tamaulipas,"Ocampo, Ocampo",U,-99.329295,22.8468515,5456
El departamento de quejas de Telmex tomó la labor de los ahora inactivos escusados del Sirloin Stockade,Thu Apr 09 16:44:28 +0000 2020,Jalisco,"Zapopan, Tesistán (San Francisco Tesistán)",U,-103.48477450000001,20.790657000000003,91631
