Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@Itzelarsaiv Como cuando vas a casa de tu amiga y no te da cobija :( Jajajaja qué hermosa!,Tue Apr 21 22:54:07 +0000 2020,Tamaulipas,"Reynosa, Agua Negra",R,-98.36253100000002,25.836567499999997,0
@pearlcelis Los cacahuates saltando las cobijas para llegar hasta tu boca 😆😆😆,Wed Apr 22 01:43:40 +0000 2020,Ciudad de México,"Gustavo A. Madero, Gustavo A. Madero",U,-99.1158905,19.518656,1173351
"Necesito una cobija,un abrazo y mucha nieve de chocolate.....",Wed Apr 22 03:37:12 +0000 2020,Sonora,"Agua Prieta, Los Álamos",R,-109.2040455,31.022730000000003,0
"Cuánta Paz y cuan cobijada en Zitácuaro, Michoacán de meus amores. A M O",Wed Apr 22 05:39:54 +0000 2020,Michoacán de Ocampo,"Zitácuaro, La Mojonera",R,-100.330157,19.435307,97
Yo iba a bajar mi pierna de la cama hasta que me acordé de tus historias y mejor me escondí en las cobijas @luiscavazosr,Wed Apr 22 06:48:59 +0000 2020,México,"Tecámac, Centro Nacional de Servicios y Diagnóstico en Salud Animal",R,-98.9903395,19.7051795,0
@aleroblesb El @VictorEstevez_ y el @fredycobijas,Wed Apr 22 11:12:25 +0000 2020,Nuevo León,"San Pedro Garza García, El Sendero",R,-100.366033,25.650287499999997,5
"@Bolosos1 Recuerdo ese día en mi cama, jajaja es broma saludos tenemos la misma cobija https://t.co/YTlO8PmnM5",Wed Apr 22 13:04:44 +0000 2020,México,"Luvianos, El Tecuán",R,-100.423395,18.946994500000002,18
"Que las cobijas sean las fronteras, que no haya leyes en nuestras maneras y para resolver nuetros problemas, nos de… https://t.co/Y9FsH1QvFk",Wed Apr 22 22:10:38 +0000 2020,Ciudad de México,"Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470
@ElFinancieroTv @GHLicona @coneval @lopezobrador_ El acomplejado que arrastra cobija para que se conmuevan de él. E… https://t.co/VBzrNenfRt,Wed Apr 22 23:41:25 +0000 2020,Zacatecas,"Villa de Cos, La Soledad (Juan Antonio Cortés)",R,-102.5580375,23.6254185,2
"https://t.co/lFbvUOjrBw

Sobres ... Agréguenme Prros ... Fiesta Prros ... Ya sabanas pa que descobijan !!!
Si ya sa… https://t.co/L7kiYkMuDI",Thu Apr 23 01:54:25 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"Frazada Baphomet
1.40 x 1.90 mts
#baphomet #medieval #epocamedieval #deidad #frazadas #cobijas… https://t.co/8emazbX2Fn",Thu Apr 23 03:44:45 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
"¿Qué onda con la gente que se duerme sin cobijas? O sea compa, no porque haga calor voy a dejar que me jalen las patas no mms",Thu Apr 23 04:57:10 +0000 2020,Puebla,"Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550
"Me quedé dormida sin almohada y sin cobija y cuándo desperté; tenía una almohada y una cobija, me encanta que tenga… https://t.co/ZgNySyVlCn",Thu Apr 23 06:51:39 +0000 2020,México,"Toluca, Toluca de Lerdo",U,-99.655676,19.284321499999997,223876
"Todavía que dejo a mis perros dormir en mi cama, se enojan porque jalo tantito la cobija ya que me tienen en la orilla",Thu Apr 23 09:14:35 +0000 2020,Baja California,"Playas de Rosarito, Mesa Redonda",R,-116.929102,32.3328765,9
"-Wey, tus cobijas me hacen sudar 
-Es el alcohol

Aaah bueno gracias.",Thu Apr 23 12:23:59 +0000 2020,Hidalgo,"Pachuca de Soto, Aquiles Serdán",R,-98.77580800000001,20.1056375,0
"#AHORA | Hallan el cuerpo embolsado y encobijado de una persona en la colonia 3 de Mayo. 
En el lugar también fue e… https://t.co/kSKvPgXSEq",Thu Apr 23 15:12:37 +0000 2020,Puebla,"Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550
Todos los días hablo contigo por las noches nos fumamos un cigarro como siempre lo hacíamos y duermo con tu cobija… https://t.co/x0ty3Is6cD,Thu Apr 23 15:38:15 +0000 2020,Guanajuato,"Comonfort, Marabis Comonfort [Parque Industrial]",R,-100.801398,20.738964000000003,0
"@LazaroAHG @QuePasaEnSN Y los ""listos""?....estaban de cobijados y no salieron a votar🤷",Thu Apr 23 17:12:01 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
"Uffff, muchos cobijados hoy en día @Drjan7 o me lo van a decir que no es cierto ? Hahaha, Rayados no es para cobard… https://t.co/t4oyhOuO8Q",Thu Apr 23 17:41:15 +0000 2020,Tamaulipas,"Matamoros, San Juan del Alto",R,-97.547392,25.558993,0
@PinchPresumido @ElReto_Tanga Entoses no venga ama marque n masdescobijainielfrioquitapisquemamadaiyamejor meboyafeh,Fri Apr 24 02:14:53 +0000 2020,Jalisco,"Zapopan, Tesistán (San Francisco Tesistán)",U,-103.48477450000001,20.790657000000003,91631
La noche es fría cuando se te cae la cobija :(,Fri Apr 24 07:26:41 +0000 2020,Sinaloa,"Escuinapa, Ninguno [Rancho Ganadero]",R,-105.720676,22.7151105,2
No saben cuánto amo que mis cobijas y fundas de almohada tengan olor a suavítel 🥰,Fri Apr 24 08:41:58 +0000 2020,Sonora,"Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5
Ya empezó a enfriar para cobijarme y poderme dormir 🤟🏼,Fri Apr 24 08:54:51 +0000 2020,Hidalgo,"Cardonal, Cerro Blanco (El Fraile)",R,-99.05359,20.5956465,368
