Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"« Murió como había vivido, sobre pieles de carnero, un aparejo por cabecera y dos frazadas de indio. Ni se desvisti… https://t.co/JiLtM9Jj1h",Wed Apr 22 02:27:13 +0000 2020,Guanajuato,Guanajuato,R,-101.250134,21.0254965,0
"Frazada Baphomet
1.40 x 1.90 mts
#baphomet #medieval #epocamedieval #deidad #frazadas #cobijas… https://t.co/8emazbX2Fn",Thu Apr 23 03:44:45 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Personalizada
Música
1.40 x 1.90 mts.
#music #musica #frazadas #cobijas #frazadaspersonalizadas… https://t.co/d2sYNcK4AB",Fri Apr 24 20:50:55 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
Porque hay personas que les encula vivir disfrazadas de MUSTIAS o intentan hacerse las CULTAS cuando SABEEMOSSS de… https://t.co/Q2UMu3VJCo,Sat Apr 25 00:25:43 +0000 2020,Tamaulipas,Reynosa,R,-98.36253100000002,25.836567499999997,1
"@esquinabaja @DonBaln4 No es amiga de Carla, es amiga mía, con ella íbamos a lavar nuestras frazadas de tigre a la acequia. 🤣🤣",Wed Apr 01 20:17:05 +0000 2020,México,Naucalpan de Juárez,R,-99.310428,19.473793999999998,149
A menudo las oportunidades vienen disfrazadas de crisis...,Thu Apr 02 05:29:11 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
@CarlosWasoon @JohnLo36732656 @ArellanoFer_10 @carlosfigthclub @BeatrizGMuller @ahope71 Corriente las disfrazadas d… https://t.co/laqrw43hxX,Mon Apr 06 05:17:13 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
@LoreRuizmart Asi son las fifis disfrazadas de chairas,Mon Apr 27 12:26:34 +0000 2020,Aguascalientes,Aguascalientes,R,-102.327207,21.849459000000003,0
@DeniseDresserG @lopezobrador_ @Banxico Se acabaron los privilegios y corruptelas disfrazadas de rescates apoyos a… https://t.co/3U9J12Nks3,Mon Apr 27 19:43:13 +0000 2020,México,Tlalnepantla de Baz,U,-99.1642825,19.543933000000003,658907
90% de mis tweets son indirectas disfrazadas de canciones jajaja,Tue Apr 14 12:21:27 +0000 2020,Nuevo León,Guadalupe,R,-100.196134,25.6766035,28
"Los “apoyos” por parte del gobierno para “ayudar” a medianas o pequeñas empresas, no son más que deudas disfrazadas para años posteriores",Sat Apr 18 19:59:17 +0000 2020,Veracruz de Ignacio de la Llave,Tuxpan,R,-97.409066,20.936595500000003,4
"Diseños kmy campos.
Manejo diseños personalizados.
Cuento con:
-frazadas en forma de cola de sirena
-muñecos sublim… https://t.co/f68958PZpV",Sun Apr 19 01:21:51 +0000 2020,Veracruz de Ignacio de la Llave,Boca del Río,U,-96.0989905,19.1431005,132011
La musica es un millon de indirectas disfrazadas de melodía.,Wed Apr 29 06:23:35 +0000 2020,México,Toluca,U,-99.655676,19.284321499999997,33089
"@Mon_lomen @VivoEnCancun Más bien, quemas clandestinas disfrazadas de incendios forestales",Thu Apr 30 09:36:08 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
El tiempo es el que se impone el aire que pertenece es de las bombas disfrazadas de internet hace ya mas de dos año… https://t.co/XdFORUhjkQ,Thu Apr 30 10:30:16 +0000 2020,Chihuahua,Chihuahua,R,-106.1628985,28.941865999999997,0
@CarlosLoret Imagínate cómo estás tú @CarlosLoret con las telenovelas disfrazadas de noticias que montabas en Telev… https://t.co/fOn8Wit1nV,Sun May 03 17:31:39 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
Las medias verdades o mentiras disfrazadas de verdad provocan esto:,Mon May 04 15:24:48 +0000 2020,México,Huixquilucan,R,-99.3184285,19.3740755,142
@FelipeCalderon Por que son las mismas ratas disfrazadas de Morenas,Mon May 04 17:47:36 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"Frazada personalizada
Bring me the Horizon
1.40 x 1.90 mts.
#bringmethehorizon #frazadas #cobijas… https://t.co/dtum7yXWvv",Wed May 06 18:32:39 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
A veces parece que vienen personas del futuro disfrazadas de amigos a decirte que puede ser de tu vida si te quedas… https://t.co/E5twefeN3x,Thu May 07 19:25:32 +0000 2020,Michoacán de Ocampo,Zitácuaro,R,-100.330157,19.435307,919
Victorias disfrazadas de derrotas.,Fri May 08 18:41:47 +0000 2020,Jalisco,San Pedro Tlaquepaque,R,-103.34832399999999,20.592133,0
@GuadalajaraGob @GdlMovilidad @JaliscoVial @PoliciaGDL @VictorSanoro Cantinas disfrazadas de Botaneros Saturados si… https://t.co/EyyJANYxRj,Sat May 09 01:25:58 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"Si las mujeres protestan, las acusa de conservadoras disfrazadas de feministas. 

Ahora, a los médicos los acusa de… https://t.co/BKWDqyijbE",Mon May 11 13:33:11 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
@JanettePoncede3 @martibatres Uta! Pinches viejas disfrazadas 🤬,Mon May 11 21:36:05 +0000 2020,México,Tecámac,R,-98.9903395,19.7051795,531
@xfaluu ¿Estos ejemplos de afirmaciones (que no comparto) disfrazadas de opiniones alimentan el debate para que yo… https://t.co/cZiO6BDPDd,Sat May 16 15:49:00 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"Me molesta ver esas flores de la abundancia disfrazadas que están subiendo a insta, eso no es un negocio, puede ser… https://t.co/FVjDY8VvpK",Wed May 20 18:14:08 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
@alarcondibujos Exelente bien disfrazadas las cifras así si le gusta al ganzo aplausos Master @alarcondibujos,Fri May 22 13:30:45 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
También todas las scort disfrazadas de singles o que usan el #swienger   Pa tras !,Mon May 25 04:34:45 +0000 2020,Yucatán,Conkal,R,-89.50190799999999,21.073484999999998,0
SOMOS GUERREROS EN UNA CONSTANTE SUPERACIÓN. VALOREMOS LAS COSAS BUENAS DISFRAZADAS DE COSAS MALAS. MANTÉN UN ESTAD… https://t.co/rNOUhICvl7,Tue May 26 03:37:48 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
@liatrueba 😂😂😂😂 ¡con razón te odian tanto! Les encueras todas sus inseguridades disfrazadas de puño levantado.,Wed May 27 16:53:16 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
"Su CV impresiona: plagio, viaje a Tasmania, agresiones disfrazadas de ""preguntas"", victimización... ¡Una genio!",Fri May 29 11:57:34 +0000 2020,Chiapas,San Cristóbal de las Casas,R,-92.534411,16.663044499999998,0
@portergdl51 @EnriqueAlfaroR @FabiolaLoyaMC Es irónico y risible ver cómo estás cantinuchas disfrazadas de restaura… https://t.co/IsTggBBhiD,Fri May 29 17:55:26 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
#HechosynopalabrasAMLO No a las fiestas propagandísticas disfrazadas de giras!!! No a las vacaciones de… https://t.co/1kL4e4K79e,Fri May 29 18:50:44 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
@Jordan_Sather_ Tu qué crees que es como las olimpiadas disfrazadas .del gran evento,Sat May 30 05:47:56 +0000 2020,Michoacán de Ocampo,La Piedad,R,-102.06711800000001,20.300655499999998,9
"Hoy di una clase con la temática de la jungla y casi me derrito con las pulgas disfrazadas de moana, indiana jones,… https://t.co/r5x6k3yE1L",Tue Jun 02 18:32:31 +0000 2020,Jalisco,Tlajomulco de Zúñiga,R,-103.407581,20.489708999999998,15
Y el gober @EnriqueAlfaroR solo nos llena de dagas disfrazadas de rosas cuando en Jalisco le hemos dado TODO! Repug… https://t.co/VaIQn3Z3Tx,Thu Jun 04 18:02:56 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@ivabelle_a @ArturoDammArnal En las dictaduras disfrazadas de democracia!,Thu Jun 11 14:33:58 +0000 2020,México,Ecatepec de Morelos,R,-99.0444445,19.56828,615
"@pedroferriz3 Tu también recibiste esas becas nada más que estaban disfrazadas de publicidad, con la que extorsiona… https://t.co/EZAkbVwAgL",Fri Jun 12 12:02:35 +0000 2020,Tabasco,Huimanguillo,R,-93.71282000000001,17.7624055,0
Muchas veces las oportunidades vienen disfrazadas de proyectos no remunerados,Sat Jun 13 16:54:04 +0000 2020,Guanajuato,León,R,-101.601401,21.09806,3
"@gansobrador Debemos votar por Felipe o Margarita, solo digo q NO nos dejemos distraer por “acciones” disfrazadas d… https://t.co/JiT1bVVWWI",Sun Jun 14 05:49:57 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
"Que pedo con los vatos que les gusta ver morritas disfrazadas de superhéroes originalmente hombres, digo, cada quie… https://t.co/InW73zEoi0",Wed Jun 17 01:03:57 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
🤨Así las cosas: #disfrazadas ... https://t.co/VbOFGcSTZC,Thu Jun 18 16:36:19 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
@OliviaSalomonV @MBarbosaMX Quienes lucran con la pandemia y usan dinero publico para campañas disfrazadas como ust… https://t.co/hUflFGPeJc,Mon Jun 22 21:03:07 +0000 2020,Puebla,Cuautlancingo,R,-98.33407249999999,19.0742235,1282
"Muchas de las oportunidades que encontramos en realidad están disfrazadas de problemas o trabajo duro. 

Buenos día… https://t.co/QymIfFMTCo",Mon Jul 06 12:11:55 +0000 2020,Sonora,Hermosillo,R,-111.7372995,29.395932000000002,4
Definitivamente los cristianos son unas 💩's disfrazadas de persona. Bueno nada más el 99.99%,Wed Jul 08 17:24:28 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
@NachoRgz @lopezobrador_ @HLGatell Las actitudes blandengues  disfrazadas de libertad joderan más a México que el colonavilus.ji ji,Sun Jul 12 05:31:30 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
@_VicenteSerrano Malditas ratas disfrazadas de ovejas.,Sun Jul 12 15:51:06 +0000 2020,Tamaulipas,Nuevo Laredo,R,-99.726569,27.473712000000003,0
Creen que si vamos a poder salir disfrazadas de pirujas en las fiestas de Halloween? Sean serios,Sun Jul 12 23:49:39 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
Ustedes también han tenido enemigas disfrazadas de amigas? 😆,Tue Jul 14 18:47:41 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
@kikinfg @MisterJoga Una pinches caguamas disfrazadas de vodka a este buen indigente del mundo BRAVO KIKIN,Thu Jul 16 04:59:10 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
