Palabra,Total de ocurrencias,"Guadalajara, Jalisco","Xaltocan, Tlaxcala","Nacozari de García, Sonora","Chignahuapan, Puebla",Plaza de los Fundadores,Centro Estatal de Rehabilitacion y Educacion Especial,Centro Cultural Universitario Bicentenario,"Coatzacoalcos, Veracruz de Ignacio de la Llave","Cuautitlán Izcalli, México",Verificentro Ermita Iztapalapa,"General Enrique Estrada, Zacatecas","Tepatitlán de Morelos, Jalisco","Emiliano Zapata, Morelos",Estacionamiento Palacio de Gobierno,"Otzolotepec, México","Salinas, San Luis Potosí","Huixquilucan, México","Santo Domingo Tehuantepec, Oaxaca",Chedraui,"Chuminopolis, Mérida","Irapuato, Guanajuato","San Juan Bautista Tuxtepec, Oaxaca","Ocampo, Tamaulipas","Ciudad Valles, San Luis Potosí",Foro Contigo América,Terminal de Autobuses Morelia,"San Sebastián Tutla, Oaxaca","Jamay, Jalisco","PRI, Durango","Linares, Nuevo León","Tepatlaxco de Hidalgo, Puebla","Escárcega, Campeche",Starbucks,"Rafael Delgado, Veracruz de Ignacio de la Llave","Nogales, Sonora","Guaymas, Sonora","García, Nuevo León","Pachuca de Soto, Hidalgo",Mercado Central,Promomedios,"Tequixquiac, México",Congreso de la Ciudad de México,"Toluca, México","Ursulo Galván, Veracruz de Ignacio de la Llave","Tepalcingo, Morelos","Senguio, Michoacán de Ocampo","Xochimilco, Distrito Federal","Ciénega de Flores, Nuevo León",Cinemex Platino,"Jiménez, Tamaulipas","Monterrey, Nuevo León","Querétaro, Querétaro Arteaga","Cordoba, Veracruz, México",Costera Miguel Alemán,BBVA Bancomer Dirección Regional,"Pátzcuaro, Michoacán de Ocampo","Camargo, Chihuahua","Tantoyuca, Veracruz de Ignacio de la Llave","Vista Hermosa, Cuajimalpa de Morelos","Leonardo Bravo, Guerrero","Matamoros, Tamaulipas","Sayula, Jalisco","Cuautitlán, México","Ciudad Fernández, San Luis Potosí","Mapimí, Durango",El Sargento B.C.S.,Sanatorio Anita,"Ayala, Morelos","Cuitláhuac, Veracruz de Ignacio de la Llave",Colonia La Capilla,IMSS UMF 3,McDonald's,"Chicoloapan, México","Villa de Tezontepec, Hidalgo","Benito Juárez, Distrito Federal","Roma Norte, Cuauhtémoc","Ures, Sonora","Córdoba, Veracruz de Ignacio de la Llave",Zapopan,Secretaría de Desarrollo Económico Sustentable (SDES),"La Magdalena Contreras, Distrito Federal","Campeche, México","Huejotzingo, Puebla",Paseo Chapultepec,"Saltillo, Coahuila de Zaragoza","Bochil, Chiapas","Tepeaca, Puebla","Santa Catarina Ayometla, Tlaxcala","San José Iturbide, Guanajuato","Gómez Palacio, Durango","Zoquitlán, Puebla","Filomeno Mata, Veracruz de Ignacio de la Llave",Ramada Reforma Ciudad de México,"Ocotlán, Jalisco","Mineral de la Reforma, Hidalgo","Dolores Hidalgo Cuna de la Independencia Nacional, Guanajuato",Hard Rock Hotel Cancún,"San Nicolás de los Garza, Nuevo León","Jesús María, Aguascalientes","Azcapotzalco, Distrito Federal","Huauchinango, Puebla","San Ildefonso Villa Alta, Oaxaca","Coacalco de Berriozábal, México","Carmen, Nuevo León","Sonora, México","Tampico, Tamaulipas","Salinas Victoria, Nuevo León","Tempoal, Veracruz de Ignacio de la Llave","Malinalco, México","José Azueta, Guerrero",Ogilbeach,Estrella Roja de Cuautla,Plaza Patio Saltillo,"Zirándaro, Guerrero","Tlaquepaque, Jalisco","San Juan de los Lagos, Jalisco",H. Congreso del Estado de Oaxaca,"Villaflores, Chiapas","Juárez, Chihuahua",Mi Costa Restaurant,GYM CONADE,"Tarimoro, Guanajuato","Uruapan, Michoacán de Ocampo","Champotón, Campeche","Veracruz de Ignacio de la Llave, México",Walmart,"Cosoleacaque, Veracruz de Ignacio de la Llave","Salina Cruz, Oaxaca","Martínez de la Torre, Veracruz de Ignacio de la Llave","La Barca, Jalisco",Hacienda Opichen,"Villa de Álvarez, Colima","Puebla, México","Minatitlán, Veracruz de Ignacio de la Llave",Hotel Quinta Real,"Nuevo Ideal, Durango","La Piedad, Michoacán de Ocampo","Yecapixtla, Morelos",ADO Platino,Secretaría De Transporte,Rosas & Xocolate,"Ecuandureo, Michoacán de Ocampo","Tianguistenco, México","Santa María Chimalapa, Oaxaca","Coyoacán, Distrito Federal","San Pedro Mixtepec-Distrito 22, Oaxaca","Macuspana, Tabasco","Melchor Ocampo, México","Torreón, Coahuila de Zaragoza","Distrito Federal, México","Puerto Peñasco, Sonora","San Juan del Río, Querétaro Arteaga",Televisa Guadalajara,"Tula de Allende, Hidalgo","Ozumba, México","Poza Rica de Hidalgo, Veracruz de Ignacio de la Llave","Tultitlán, México","Tequisquiapan, Querétaro Arteaga","Progreso, Yucatán","Paraíso, Tabasco","San Andrés Tuxtla, Veracruz de Ignacio de la Llave","Comonfort, Guanajuato","Suchiate, Chiapas","Teapa, Tabasco",Kentucky Fried Chicken KFC,"Tlaquiltenango, Morelos","Tecomán, Colima","Actopan, Hidalgo",Cámara de Diputados,Burger King,INE SAN NICOLAS,"Chiautempan, Tlaxcala","Tangancícuaro, Michoacán de Ocampo","Tenosique, Tabasco","Ecatepec de Morelos, México","Lázaro Cárdenas, Michoacán de Ocampo","Acolman, México",Amacuzac,"Teoloyucán, México","Santiago Tuxtla, Veracruz de Ignacio de la Llave","Guasave, Sinaloa",Plaza Hollywood,"Maxcanú, Yucatán","La Manzanilla de la Paz, Jalisco",Palacio Municipal Zimatlan,"La Paz, México","Asunción Nochixtlán, Oaxaca","Bahía de Banderas, Nayarit","Jilotepec, México","Soledad de Graciano Sánchez, San Luis Potosí","Ensenada, Baja California",Liverpool,"Zamora, Michoacán de Ocampo","Espita, Yucatán",Hampton Inn by Hilton,"Valle Hermoso, Tamaulipas","Tulancingo de Bravo, Hidalgo","Tabasco, México","Texcoco, México","Tuxcueca, Jalisco",Playa de Sisal,Birrierias Pomposo Puro Zacatecas,"Benito Juárez, Quintana Roo","Valle de Santiago, Guanajuato",Laguna de Bacalar,"Tlalpan, Distrito Federal","Tepotzotlán, México","León, Guanajuato","Nicolás Romero, México","Colima, México",Wingstop,COFEPRIS,"Fortín, Veracruz de Ignacio de la Llave",El Rincón Brujo,Pabellón de Arteaga,"Nuevo León, México","Plaza Boulevard, Irapuato","San Juan Cotzocón, Oaxaca",Teleférico,"El Salto, Jalisco",Universal Pictures México,Rastro Municipal de Puebla,"Hermosillo, Sonora","Xochitepec, Morelos",Hospital General Dr. Darío Fernández Fierro,"Lerdo, Durango","Taxco de Alarcón, Guerrero","Caborca, Sonora","Tuxtla Gutiérrez, Chiapas","Ixmiquilpan, Hidalgo","Zacatepec de Hidalgo, Morelos","Huitzilac, Morelos","Técpan de Galeana, Guerrero","Nextlalpan, México","Juárez, Nuevo León","Los Cabos, Baja California Sur",Fraccionamiento Romanza,"Fresnillo, Zacatecas",Centro Universitario de Ciencias Económico Administrativas (CUCEA),"Jiménez, Chihuahua","Jalpa de Méndez, Tabasco","Tlacolula de Matamoros, Oaxaca","Pesquería, Nuevo León","Xalapa, Veracruz de Ignacio de la Llave","San Cristóbal de las Casas, Chiapas","Tehuacán, Puebla",Yobet,"El Barrio de la Soledad, Oaxaca","Metepec, México",Papelería la abejita,"El Oro, México",Atelier Playa Mujeres,"Joquicingo, México",Complejo Administrativo  SEPE USET,"Zitácuaro, Michoacán de Ocampo","Pénjamo, Guanajuato","Chilpancingo de los Bravo, Guerrero","San Juan de los Cués, Oaxaca","Coatepec, Veracruz de Ignacio de la Llave","Santiago, Nuevo León","Guadalupe, Nuevo León","Ixtapaluca, México",Royal Body Fitness,"Palacio de Justicia  de Cuautitlan Izcalli, México","Tuxpan, Nayarit","Lagos de Moreno, Jalisco","Zinacantepec, México","Álvaro Obregón, Distrito Federal","Temascalapa, México","Puente de Ixtla, Morelos","Mazatlán, Sinaloa","Tecámac, México",Puerto de Frontera,"Tepetlaoxtoc, México","Mérida, Yucatán","Jiutepec, Morelos",Catedral de la Asunción de María,"Lerma, México","Santa María Atzompa, Oaxaca","Banderilla, Veracruz de Ignacio de la Llave",La Vicenta,"San Fernando, Chiapas","Salvatierra, Guanajuato","Vista Hermosa, Michoacán de Ocampo","Zempoala, Hidalgo",Villa Del Carbon. Pueblo Mágico,Holbox Magico Tours Playa,"Perote, Veracruz de Ignacio de la Llave","Tecamachalco, Puebla","San Antonio de la Cal, Oaxaca","San Luis Potosí, México","Tlalnepantla de Baz, México","San Luis Río Colorado, Sonora","Encarnación de Díaz, Jalisco","Obrera, Cuauhtémoc","Nezahualcóyotl, México","Reynosa, Tamaulipas","Oaxaca de Juárez, Oaxaca","Gutiérrez Zamora, Veracruz de Ignacio de la Llave",Parque La Providencia,"Victoria, Tamaulipas",UPIITA - IPN,"Álamos, Irapuato","Cuautla, Morelos","Polanco II Sección, Miguel Hidalgo",Velatorios San Isidro,Terminal 2,"Milpa Alta, Distrito Federal","Yautepec, Morelos","Tepecoacuilco de Trujano, Guerrero",Aeropuerto Internacional de Guanajuato (BJX),"Valladolid, Yucatán",IMSS,"Aldama, Chihuahua",Plaza Saucito,"Libres, Puebla",Plaza de Cobro No. 53 Compostela,"Uxpanapa, Veracruz de Ignacio de la Llave","Ometepec, Guerrero","Felipe Carrillo Puerto, Querétaro",Central de Autobuses,"Tlalmanalco, México","Canelas, Durango","Calpulalpan, Tlaxcala","Villa de Arista, San Luis Potosí","Acuña, Coahuila de Zaragoza","José María Pino Suárez, Centro","Tepic, Nayarit",SIDEAPA,Encuentro Fortuna,"Santa María Tonameca, Oaxaca","Tepeapulco, Hidalgo","Calimaya, México","Tláhuac, Distrito Federal","Verónica Anzures, Miguel Hidalgo","Orizaba, Veracruz de Ignacio de la Llave",BBVA Bancomer,"Venustiano Carranza, Distrito Federal","Tlajomulco de Zúñiga, Jalisco","General Escobedo, Nuevo León","Piedras Negras, Coahuila de Zaragoza","Benito Juárez, Sonora",Parque Cumbres Sector Hacienda,"Atizapán de Zaragoza, México","Coatzintla, Veracruz de Ignacio de la Llave","Conkal, Yucatán",paradero Pantitan,"Axapusco, México",City Shops Valle Dorado,"Los Huertos, Culiacán","San Pedro Garza García, Nuevo León","Palenque, Chiapas","Tlapacoyan, Veracruz de Ignacio de la Llave","Tolcayuca, Hidalgo",World Gym,"Salamanca, Guanajuato","Tonalá, Chiapas",Palacio Municipal Coatzintla,"Valle de Chalco Solidaridad, México","San Pedro Cholula, Puebla","Cuautlancingo, Puebla",Autopista San Luis R.C. - Golfo Santa Clara,"Montemorelos, Nuevo León","Cozumel, Quintana Roo","Misantla, Veracruz de Ignacio de la Llave",CDI,"Cananea, Sonora","Tochtepec, Puebla","Cuajimalpa de Morelos, Distrito Federal","Villa de Cos, Zacatecas","Los Reyes, Michoacán de Ocampo","Cacahoatán, Chiapas",Riviera Nayarit,"Jardines del Bosque, Guadalajara","Sabinas Hidalgo, Nuevo León","Comondú, Baja California Sur","Axtla de Terrazas, San Luis Potosí",Parque Metropolitano Bicentenario,"Atitalaquia, Hidalgo","Corregidora, Querétaro Arteaga","Agua Prieta, Sonora",Aeropuerto Internacional de la Ciudad de México (MEX),"Xonacatlán, México","Coscomatepec, Veracruz de Ignacio de la Llave",Plaza del Comercio Popular,"Temixco, Morelos","Playas de Rosarito, Baja California","Rojas Ladrón de Guevara, Guadalajara","Matehuala, San Luis Potosí",Prichos Walmart Centro Sur,"Villa del Carbón, México",Centro Médico Lic. Adolfo López Mateos,Clínica de Pemex,Mercado Felipe Ángeles,"Amozoc, Puebla",Senado de la República,Monumental Plaza De Toros Vicente Segura,Unión Ganadera Regional de Nuevo León,American Fitness Zona Esmeralda,Puerto Progreso,Mercado De Tacuba,"Navojoa, Sonora",Centro Artesanal Independencia,"Atlatlahucan, Morelos",Zona Comercial Obregón,"Abasolo, Guanajuato","Tecate, Baja California","Santa María Huatulco, Oaxaca","Morelia, Michoacán de Ocampo","Iguala de la Independencia, Guerrero","Hidalgo, Tamaulipas",IMSS UMF No. 92,"Cadereyta Jiménez, Nuevo León","Emiliano Zapata, Veracruz de Ignacio de la Llave","Comalcalco, Tabasco",Mexico,GERSA PISOS AZULEJOS Y SANITARIOS,"Medellín, Veracruz de Ignacio de la Llave","Panotla, Tlaxcala",Vigue Relleno Sanitario,"Atlapexco, Hidalgo","Solidaridad, Quintana Roo","San Miguel de Allende, Guanajuato",Central Camionera,"Naranjos Amatlán, Veracruz de Ignacio de la Llave","Loreto, Zacatecas","Hidalgo, México",Jardín Hidalgo,"Calera, Zacatecas","Santa María Coyotepec, Oaxaca","Acatzingo, Puebla","Ario, Michoacán de Ocampo","Meoqui, Chihuahua","Guadalupe Victoria, Durango","Ocoyucan, Puebla","Zapopan, Jalisco","Iztacalco, Distrito Federal",Poder Judicial del Estado,"Huichapan, Hidalgo","Acatlán de Juárez, Jalisco","Ixtlahuacán de los Membrillos, Jalisco","Teotihuacán, México",Hospital Rural IMSS-Prospera de Ocozocoautla,"Santa Catarina, Nuevo León","Río Bravo, Tamaulipas","Tultepec, México",Encuentro Guadalupe,Auditorio Benito Juárez,"Ramos Arizpe, Coahuila de Zaragoza",Edificio A4,"Alvarado, Veracruz de Ignacio de la Llave","Hospital General de Zona 1A ""Rodolfo Antonio de Mucha Macías""",Aeropuerto Internacional de Monterrey (MTY),"Mexicali, Baja California",Monterrey,"Calkiní, Campeche","Santa María Colotepec, Oaxaca","Apodaca, Nuevo León","Atlixco, Puebla","Atotonilco de Tula, Hidalgo",Food Court Plaza Satélite,"Calvillo, Aguascalientes","San Andrés Cholula, Puebla","Chiapa de Corzo, Chiapas","Huejutla de Reyes, Hidalgo",Alcaldía Alvaro Obregón,"Antiguo Aeropuerto, Oaxaca de Juárez","Manzanillo, Colima","Celaya, Guanajuato","Autlán de Navarro, Jalisco","Tonalá, Jalisco",Puente Plateado,"Aguascalientes, México",Metrobus Estacion Hospital La Raza,Bahía De San Carlos,Televisa San Ángel,"Monclova, Coahuila de Zaragoza","Xaloztoc, Tlaxcala","Putla Villa de Guerrero, Oaxaca",Centro de Reinserción Social (CERESO) San Francisco Kobén,"San Pedro Pochutla, Oaxaca","Cuauhtémoc, Chihuahua","Felipe Carrillo Puerto, Quintana Roo","Culiacán, Sinaloa",Hospital Gral. ISSSTE,Porfirio’s,"Hidalgo del Parral, Chihuahua","Durango, México",coatepec harinas,"Temascalcingo, México","Chihuahua, México","Gustavo A. Madero, Distrito Federal",Playa Villa del Mar,"Cajeme, Sonora",Estación SIT Timoteo Lozano,"Palizada, Campeche","Ciudad Renacimiento, Acapulco de Juárez",Colegio Cipreses Secundaria,CICSAdeCV,Villa Del Carbón,Karen's,"Otumba, México","Anzures, Miguel Hidalgo","Comitán de Domínguez, Chiapas","Guadalupe, Zacatecas","Zona Industrial, Chilpancingo de los Bravo","Centro, Tabasco","Angel R. Cabada, Veracruz de Ignacio de la Llave","Cuernavaca, Morelos","Jalostotitlán, Jalisco","Mazatán, Chiapas","Miguel Hidalgo, Distrito Federal","Altamira, Tamaulipas",Plazuela Santa María Tomatlán,"San Bartolo Coyotepec, Oaxaca","Zapotlán el Grande, Jalisco","Ixtlán del Río, Nayarit","Del Carmen, Coyoacán","Zapotlanejo, Jalisco","Tuxpan, Veracruz de Ignacio de la Llave","San Agustín Yatareni, Oaxaca","Cocula, Jalisco","Cuauhtémoc, Distrito Federal","Acaponeta, Nayarit",Super ISSSTE,"Pueblo de San Nicolás Totolapan, La Magdalena Contreras","Mulegé, Baja California Sur","Vetagrande, Zacatecas",Ex Hacienda San Francisco,México,"Ameca, Jalisco","Donato Guerra, México",Palacio Nacional,Sumycon,"Matamoros, Coahuila de Zaragoza","San Luis de la Paz, Guanajuato","Tapachula, Chiapas","Guanajuato, México","Tizayuca, Hidalgo","Juan Rodríguez Clara, Veracruz de Ignacio de la Llave","Boca del Río, Veracruz de Ignacio de la Llave",ADUANA AICM,"Sabinas, Coahuila de Zaragoza","El Mante, Tamaulipas",Punto de Verificación e Inspección Federal #36 Tonalá,"Salvador Alvarado, Sinaloa","Huitzuco de los Figueroa, Guerrero","Chalchicomula de Sesma, Puebla","San Jerónimo Caleras, Puebla","José Azueta, Veracruz de Ignacio de la Llave","Villa de Reyes, San Luis Potosí","Zaragoza, Puebla","Rioverde, San Luis Potosí","Soteapan, Veracruz de Ignacio de la Llave","Atlacomulco, México","Othón P. Blanco, Quintana Roo",Paradero Turístico De Becal,"Delicias, Chihuahua","Acaxochitlán, Hidalgo","Granados, Sonora","San Martín Texmelucan, Puebla",Mini Cooper Polanco,Estrella de Oro,"Pedro Escobedo, Querétaro Arteaga","Choix, Sinaloa",Lerma de villada,"Ciudad Madero, Tamaulipas","Nuevo Laredo, Tamaulipas",UNIRSE Las Arcinas,"Hacienda Los Morales, San Nicolás de los Garza",Tacón de Oro Milwaukee,"El Marqués, Querétaro Arteaga",Miguel Hidalgo,"Oaxaca, México",Colegio de Ingenieros Civiles del Estado de Jalisco A.C.,"Chapala, Jalisco",Residencial Coyuya,"Puerto Vallarta, Jalisco",lomas del verde,Poder Judicial de la Federación,"Empalme, Sonora","Jiquilpan, Michoacán de Ocampo",Carretera Chihuahua-Juarez,"Villa Victoria, Estado de México",Ferreteria Esquina Naranja,Espectáculos de Orizaba,"Acámbaro, Guanajuato","Tlayacapan, Morelos","Valle de Bravo, México","San Francisco del Rincón, Guanajuato","Quintana Roo, México","Mazatepec, Morelos",Oxxo Obrero Mundial,relleno sanitario del Tronconal,"Tequila, Jalisco","Huitzilan de Serdán, Puebla","Mochitlán, Guerrero","Ahome, Sinaloa",Little Caesars Pizza,IMSS Oficinas Centrales,"Auditorio ""Luis Guevara"" Médica Sur","Chimalhuacán, México","Apizaco, Tlaxcala",Instituto de Control Vehicular,"Atenco, México","Querétaro Arteaga, México","Purísima del Rincón, Guanajuato","Carmen, Campeche","Tetepango, Hidalgo","Tijuana, Baja California","Totolapan, Morelos",Central de Abastos Irapuato,"Centro De Salud ""La Esmeralda""","Zacatecas, México","Mineral del Monte, Hidalgo","Villa de Zaachila, Oaxaca","Huatusco, Veracruz de Ignacio de la Llave",MultiPlaza Cancún,Valle De Las Palmas,"Huimanguillo, Tabasco","Naucalpan de Juárez, México",Estadio 20 Noviembre,"Nacajuca, Tabasco","Pueblo Viejo, Veracruz de Ignacio de la Llave","Tlaxcala, México","Mainero, Tamaulipas",Sam's Club,"Versalles Sur, Tepic","Morelos, México","Santa Lucía del Camino, Oaxaca","Juchitepec, México","Tamaulipas, México","San Andrés Zautla, Oaxaca","Coronango, Puebla","San Pablo Huitzo, Oaxaca","Tepeji del Río de Ocampo, Hidalgo",Tribunal Superior De Justicia Del EDOMEX,"Amecameca, México","Iztapalapa, Distrito Federal",Biblioteca Vasconcelos,"Chalco, México","Ixhuatán, Chiapas","Veracruz, Veracruz de Ignacio de la Llave","Jojutla, Morelos",Módulo INE Banjidal,"Ocoyoacac, México",Santuario de la Mariposa Monarca Piedra Herrada,"Zinacatepec, Puebla","La Paz, Baja California Sur","Isla Mujeres, Quintana Roo","Teziutlán, Puebla","Zumpango, México",Playa Bonfil,Mercado Municipal Mariano Escobedo,"Aculco, México",Explanada Teleférico Torreón,"Acapulco de Juárez, Guerrero","Santa Cruz Xoxocotlán, Oaxaca",Bosque de San Juan de Aragón,Xtremo Parque,"San Juan Guichicovi, Oaxaca","Tihuatlán, Veracruz de Ignacio de la Llave","San Mateo Atenco, México","Kanasín, Yucatán","San Agustín Tlaxiaca, Hidalgo","Pungarabato, Guerrero",Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,"Río Blanco, Veracruz de Ignacio de la Llave","San Rafael, Veracruz de Ignacio de la Llave","Tenancingo, México","Villagrán, Guanajuato",Monumento a la Revolución Mexicana,"Tlaxcoapan, Hidalgo",Playa Marlin,Panteon Mompani
inodoro,460,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,6,0,0,0,0,0,0,0,20,7,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,1,0,0,0,5,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,3,2,5,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,13,0,0,0,3,0,0,3,0,0,0,1,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,1,7,1,0,7,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,3,0,0,4,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,1,15,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,13,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,6,0,0,6,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
excusado,352,13,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,0,0,0,0,0,1,0,0,0,3,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,12,0,0,3,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,4,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,0,0,0,0,0,0,1,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
