Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"@evrrdsk @MBarbosaMX @SaludGobPue @JorgeHumbertoU Jajaja puro totole en mole 
https://t.co/JIkYWlQYbv",Wed Apr 01 20:11:06 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
"@Manzanares_E totoles ahí compraba mi Hermosa Abue, también gallinas que vendían en la banqueta las personas que venían del rancho 😍",Sun Apr 12 13:10:12 +0000 2020,"Veracruz, Veracruz de Ignacio de la Llave",-96.340535,19.102814,-96.340535,19.265092,-96.118258,19.265092,-96.118258,19.102814
Mis amigas me hacen bullying porque una vez (de idiota) les conté que de chiquita los totoles de mi abuela me perseguían y les tenía miedo.,Thu Jun 18 04:47:23 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
A mi de chiquita me correteaban los totoles y les tenía miedo jaja pero a mi hermano un pavorreal le robó un sándwich jajajajaa,Fri Jun 19 05:06:03 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
@LaReynaDeTotolt A mi tmb :(,Sat Jun 20 17:52:26 +0000 2020,"Álvaro Obregón, Distrito Federal",-99.324375,19.232228,-99.324375,19.403856,-99.171644,19.403856,-99.171644,19.232228
@mljs_2002 totoly JAJAJAJAJA 🤙🏻🥵,Wed Aug 26 14:04:38 +0000 2020,"Oaxaca de Juárez, Oaxaca",-96.780697,17.015437,-96.780697,17.165201,-96.669308,17.165201,-96.669308,17.015437
Mi hermana pasó a dejarme panquecitos #keto. Te amo sis @nadiabritotoled ❤️❤️❤️,Tue Sep 01 23:42:15 +0000 2020,"Metepec, México",-99.647028,19.215624,-99.647028,19.287437,-99.512801,19.287437,-99.512801,19.215624
@LaReynaDeTotolt Esta bien hermosa 😍 ya la quiero ver!,Tue Nov 10 03:36:05 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
@SacmexCDMX @TlalpanAl @SanAndresTotolt @TlalpanVecinos fuga de agua en la calle de Diligencias. San Andrés Totolte… https://t.co/wHTZmARion,Sun Nov 15 18:20:12 +0000 2020,"Tlalpan, Distrito Federal",-99.315748,19.087511,-99.315748,19.311459,-99.10098,19.311459,-99.10098,19.087511
@tomiezequiel15 @LaReynaDeTotolt  no reaccionaste así,Mon Nov 16 01:23:43 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
@LaReynaDeTotolt Un placer haberte conocido ♥️,Sat Jan 09 13:25:36 +0000 2021,"Paraíso, Tabasco",-93.507543,18.270183,-93.507543,18.443406,-92.994485,18.443406,-92.994485,18.270183
@claudiavrugerio @LaReynaDeTotolt Novias !,Tue Apr 13 23:56:46 +0000 2021,"Izúcar de Matamoros, Puebla",-98.563848,18.329259,-98.563848,18.67784,-98.288371,18.67784,-98.288371,18.329259
@LaReynaDeTotolt @claudiavrugerio Noviaaaaas!,Tue May 04 00:18:13 +0000 2021,"Izúcar de Matamoros, Puebla",-98.563848,18.329259,-98.563848,18.67784,-98.288371,18.67784,-98.288371,18.329259
