Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
termine tan puerca del entrenamiento de hoy q hasta las lagañas las traigo negras,Thu Apr 23 19:58:02 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
¡las lagañas lo delatan!,Wed Apr 01 18:53:40 +0000 2020,México,Ecatepec de Morelos,R,-99.09030349999999,19.626005,1043
@DoctorPropofol @luis_gj No se quite las lagañas así de indiscreto 🙄,Wed Apr 01 19:01:13 +0000 2020,México,Tlalnepantla de Baz,U,-99.1642825,19.543933000000003,658907
"@goliveros Asco !!!
espolvoreando las lagañas y la cerilla WACALAAA 🤮🤮🤮🤮😎",Thu Apr 02 02:29:20 +0000 2020,Veracruz de Ignacio de la Llave,Tuxpan,R,-97.409066,20.936595500000003,4
"Bueno y además es un cochino, se está limpiando sus lagañas y Lugo se mete el mismo dedo al oído y seguro después l… https://t.co/QrwIm5JEVY",Thu Apr 02 04:31:35 +0000 2020,Ciudad de México,Cuajimalpa de Morelos,R,-99.30558049999999,19.318697,728
"@chalexandro Así yo, viendo tu carita llena de lagañas y baba seca.",Sun Apr 26 15:45:25 +0000 2020,Michoacán de Ocampo,Nuevo Parangaricutiro,R,-102.1675635,19.439252,0
Siento que me están saliendo muchss lagañas ay ayuda,Tue Apr 14 01:12:13 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
"ayuda, no me he ni quitado las lagañas y ya ando bailando por el cuartaaaaaaa https://t.co/2HHXggMcBi",Thu May 28 14:59:29 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
Es imperativo quitarle las lagañas y los moquitos a tus mascotas &gt;:c,Sat May 30 21:47:47 +0000 2020,Baja California Sur,La Paz,R,-110.8545845,24.107996999999997,0
La gente que no cree en el COVID-19 es la misma que cree que poniéndote lagañas de perro en los ojos puedes ver cosas paranormales.,Mon Jun 01 03:07:21 +0000 2020,Hidalgo,Atotonilco de Tula,R,-99.2255645,19.959839,130
@EduardoGzzCasas @GAMEZMARIO @MauroMoralesMtz son mis lagañas porque todavía no despierto bien...,Tue Jun 09 13:11:43 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
"JAJAJA el vato del de café me hizo reir mucho con su “mirada”, parece que se quiere quitar las lagañas 😂😂😂😂😂",Tue Jun 09 20:37:03 +0000 2020,Guanajuato,León,R,-101.601401,21.09806,3
Más lagañas que persona,Thu Jun 18 14:47:04 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"@ale_md Hahahaha me faltan los ojos verdes, las lagañas cuentan? 🌚",Sun Jun 21 18:50:15 +0000 2020,Nuevo León,Apodaca,R,-100.1687175,25.778679,1879
le hice videollamada a mi novio y me pasa a su mamá y yo ni las pinchis lagañas me he quitado aún,Thu Jun 25 16:27:31 +0000 2020,Sinaloa,Guasave,R,-108.5232665,25.501625500000003,25
Mis lagañas de perro de mercado 😱😱,Sun Jul 05 01:47:52 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
Mas lagañas que ganas de empezar a trabajar. 😢,Mon Jul 06 14:31:42 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"@MacedaCharo @JesusMartinMx Ya lo hicimos. Te invito a limpiarte las lagañas y te sumes. 
#CalderonAPrision 
#calderonesnarco",Wed Jul 15 02:19:11 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
Quien le quita las lagañas a sus perros? Digo pa casarnos,Sun Jul 19 07:28:56 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
@Pellomaldonado Léele bien manager @chaybriones para que te limpies las lagañas así las cosas,Tue Jul 28 20:13:06 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
Quiero que no dejes de estrujarme sin que yo te diga nada que tus yemas sean lagañas enganchadas a mis vértices.,Mon Aug 10 21:05:48 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
