Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"OPOSICIÓN CARROÑERA, P/QUE SE LIMPIEN LAS CHINGUIÑAS ¡¡TOMEN NOTA!! @FelipeCalderon @MarkoCortes @AccionNacional… https://t.co/SoguJthgsY",Fri Apr 24 13:04:07 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
Ese es cariño  limpiense las chinguiñas  ...  fifis,Wed Apr 01 18:59:36 +0000 2020,Puebla,Cuautlancingo,R,-98.26134149999999,19.1193045,11
@AnaPOrdorica @HLGatell Por favor quítese las chinguiñas señora y observe https://t.co/BmNdxIoGZa,Tue May 26 00:10:04 +0000 2020,Veracruz de Ignacio de la Llave,Alvarado,R,-95.8132295,18.8352255,0
"@MrAndersonRadio ,😅ya me salieron chinguiñas y perillas. Ay mis ojos!",Mon Aug 17 18:10:41 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
@Claudiashein Para que se limpien las chinguiñas los PRIANISTAS VAQUETONES!,Thu Sep 03 23:18:53 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
Para que te limpies las chinguiñas @sergioaguayo .,Thu Oct 01 05:28:27 +0000 2020,México,Tlalnepantla de Baz,U,-99.1642825,19.543933000000003,658907
"Que pedo raza, ya limpience las chinguiñas y a darle que es martes y faltan 3 días para el fin de semana!",Tue Oct 13 12:36:14 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
@SChecoPerez no puede quedarse fuera de la #F1 !!! Limpiate bien las chinguiñas @redbullracing https://t.co/FAEJYPBIug,Sun Dec 06 19:21:58 +0000 2020,Guanajuato,Irapuato,R,-101.3403935,20.673542,23
"Otro año más y los ""nuevos ames"" siguen diciendo ""vamos por la 14""
Ya quitense las chinguiñas de los ojos mis pende… https://t.co/Lf3NFszAjl",Thu Dec 31 16:51:57 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
"@alvaro_delgado @lopezobrador_ Límpiate las chinguiñas Álvaro.
En todo el arcoíris político mundial AMLO es decepcionante",Sat Jun 05 23:21:44 +0000 2021,Querétaro,San Juan del Río,U,-100.014785,20.388074500000002,177719
@ESPNmx El ejemplo lo pone él. Para que se limpien las chinguiñas los racistas,Sat Jun 12 20:07:02 +0000 2021,Zacatecas,Villa de Cos,R,-102.5580375,23.6254185,0
Para que te limpies las chinguiñas @Claudiashein,Wed Jul 28 19:23:52 +0000 2021,Querétaro,Corregidora,R,-100.43973100000001,20.478755,2494
@rochaperiodista Ya lo escribí https://t.co/ra3LAqE0cQ que a Ju(c)an Chinguiñas y sus secuaces y barber@s(calumnist… https://t.co/0UQgH61VL0,Sun Aug 15 11:16:46 +0000 2021,México,Nezahualcóyotl,R,-99.01701650000001,19.432722,85
@Matador08640286 Para que te limpies las chinguiñas viejo lesbiano!!!!,Thu Aug 26 22:18:48 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"Ó!
*Traes chinguiñas
*Traes un moco 
Ó
*Traes la boca manchada de comida",Tue Nov 30 23:41:38 +0000 2021,México,Atizapán de Zaragoza,R,-99.269192,19.564587500000002,13
