Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"@ltf_cobian @ElGab Aquí está una Mondragón, pero vendo rasguños en la espalda 😂😂😂😂",Sat Apr 25 19:34:10 +0000 2020,"Huichapan, Hidalgo",-99.864453,20.281202,-99.864453,20.518669,-99.498799,20.518669,-99.498799,20.281202
"@ElGab Nah, a ti te regalo rasguños en la espalda, caricias, y todo mi amor, o sin el amor igual 😂😂😂

Nocierto...

Sícierto.",Sat Apr 25 19:48:09 +0000 2020,"Huichapan, Hidalgo",-99.864453,20.281202,-99.864453,20.518669,-99.498799,20.518669,-99.498799,20.281202
Estoy toda pálida entonces los rasguños y la mordida es lo más aparatoso de la vida... Pero para mí eso es lo de me… https://t.co/vMKinTsRaG,Wed Apr 29 05:43:39 +0000 2020,"Huehuetoca, México",-99.345531,19.766214,-99.345531,19.888936,-99.173323,19.888936,-99.173323,19.766214
@lunahdzz Mi ex novio hace cosas malas u amanecía a veces con los 3 rasguños y se supone que es cuando te rasguñan… https://t.co/M8KYbOjZQa,Fri May 15 17:24:47 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
Mi gato ya esta aprendiendo esa maña de despertarme con mordidas y rasguños 🥺,Thu Jun 11 00:27:00 +0000 2020,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
Así mi perrito ☺️ pero con rasguños 😒.,Thu Jun 11 18:25:11 +0000 2020,"Iztapalapa, Distrito Federal",-99.140238,19.284692,-99.140238,19.400885,-98.960684,19.400885,-98.960684,19.284692
Chulos rasguños si te apendejabas con las rebabas !,Sat Jun 13 14:23:55 +0000 2020,"Ixtaczoquitlán, Veracruz de Ignacio de la Llave",-97.085996,18.754848,-97.085996,18.945872,-96.972412,18.945872,-96.972412,18.754848
Ya te encontré varios rasguños que te hicieron por ahí.,Sat Jun 20 05:52:38 +0000 2020,"Gustavo A. Madero, Distrito Federal",-99.180678,19.444937,-99.180678,19.592375,-99.051103,19.592375,-99.051103,19.444937
Fue un reto pero... logré bañar a mis bendiciones 😌 sin rasguños ni problemas 👌🏼,Sat Jun 20 18:52:13 +0000 2020,"Pachuca de Soto, Hidalgo",-98.863407,20.023592,-98.863407,20.187683,-98.688209,20.187683,-98.688209,20.023592
"Sigo sin entender como adentro de la camioneta impenetrable este acabo con 3 rasguños de gato en celo, cuando los “… https://t.co/4HcVU85FkB",Tue Jun 30 00:35:53 +0000 2020,"Huixquilucan, México",-99.404165,19.305971,-99.404165,19.44218,-99.232692,19.44218,-99.232692,19.305971
"@Masiosare3009 Afortunadamente solo sentí algunos rasguños en mi tobillo, pero por la cercanía del impacto podria h… https://t.co/gBO9XPasea",Sat Jul 04 12:31:04 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"Mi gato me ama mucho, por eso me tiene con todas las manos y brazos llenos de rasguños y mordidas🥰😂",Sat Jul 18 01:26:29 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"cuando beses a un hombre 
a) acaricia su cabello
b) rasguños suaves en la espalda
c) mano en su miembro.
d)un cacho… https://t.co/7em3D6DqHS",Sat Jul 18 06:26:12 +0000 2020,"La Paz, Baja California Sur",-112.020185,23.111002,-112.020185,25.104992,-109.688984,25.104992,-109.688984,23.111002
