Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
@MAngelLoV Jajajajaja prepara esquites patitos 🤣,Wed Apr 22 18:10:04 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
Que cagante que se desquiten porque no se les responde en su momento HAHAHAHAA,Wed Apr 22 18:22:21 +0000 2020,"Apodaca, Nuevo León",-100.277595,25.694281,-100.277595,25.863077,-100.05984,25.863077,-100.05984,25.694281
"Nunca te desquites con alguien por lo que te hizo tu ex. 
                             Lo dice la biblia.",Wed Apr 22 22:09:45 +0000 2020,"Chalchicomula de Sesma, Puebla",-97.583815,18.871115,-97.583815,19.087462,-97.26842,19.087462,-97.26842,18.871115
@tetesala Esquites 🤤,Wed Apr 22 22:59:00 +0000 2020,"Centro, Tabasco",-93.248341,17.7035,-93.248341,18.340419,-92.584658,18.340419,-92.584658,17.7035
Es una maravilla que esquites arcoiris tengas servicio a domicilio 😍,Thu Apr 23 01:48:38 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
"Ya que no puedo salir: esquites caseros. #PorqueGorda en Mexico City, Mexico https://t.co/5yhVNgOnJu",Thu Apr 23 03:41:14 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
"Si tienen traumas psicológicos por favor vayan con un especialista y no se desquiten con las demás personas, Gracias.",Thu Apr 23 18:43:04 +0000 2020,"Zapopan, Jalisco",-103.664175,20.583418,-103.664175,20.997896,-103.305374,20.997896,-103.305374,20.583418
#yoelegicorrer listo lo de hoy. Por cierto que los esquites quedaron como de la calle 🤪#soycorredora https://t.co/MtT2WK3nhy,Fri Apr 24 13:55:48 +0000 2020,"Toluca, México",-99.782579,19.076393,-99.782579,19.49225,-99.528773,19.49225,-99.528773,19.076393
Para lo único que sirven los @Tostitos son para los tosti esquites #fact,Sat Apr 25 00:56:00 +0000 2020,"Oaxaca de Juárez, Oaxaca",-96.780697,17.015437,-96.780697,17.165201,-96.669308,17.165201,-96.669308,17.015437
"Hoy en: gordos y encerrados: esquites de elote azúl con cucharita de maíz, increíblemente entregan en pensil, azcap… https://t.co/X6HiDZ3Hka",Sat Apr 25 19:59:03 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
El Alejandro Juan Campos no me quiere pagar unos tostiesquites que claramente me gane (no participen en su encuesta) (no paga),Tue Mar 31 07:12:36 +0000 2020,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
