Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
Un chascarrillo @lopezobrador_  @rocionahle https://t.co/WaDJICECGy,Tue Apr 21 21:16:17 +0000 2020,"Iztapalapa, Distrito Federal",-99.140238,19.284692,-99.140238,19.400885,-98.960684,19.400885,-98.960684,19.284692
@sachasayan The tweet above yours in my feed is @fragileheart saying the exact opposite. 😅,Wed Apr 22 00:28:01 +0000 2020,"Bahía de Banderas, Nayarit",-105.610328,20.667221,-105.610328,21.004469,-104.958731,21.004469,-104.958731,20.667221
"@mnl416 @fragileheart @sachasayan We mostly made meals at home anyhow. 

Its business as usual around here,… https://t.co/q7dYRw1Gff",Wed Apr 22 03:45:17 +0000 2020,"Bahía de Banderas, Nayarit",-105.610328,20.667221,-105.610328,21.004469,-104.958731,21.004469,-104.958731,20.667221
@lacuchasantana  @lylyluna75 🥶 los comentarios 🤣🤣,Fri Apr 24 02:10:19 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
@MuchasAbejitas Está bien hermoso... Se me sube el azúcar.,Sat Apr 25 01:19:53 +0000 2020,"Zamora, Michoacán de Ocampo",-102.408768,19.948965,-102.408768,20.111258,-102.120477,20.111258,-102.120477,19.948965
"@RoyCampos Iba a la mitad de girar el celular, cuando  me di cuenta del chascarrillo....😑",Sat Apr 25 19:15:51 +0000 2020,"Salamanca, Guanajuato",-101.312366,20.436708,-101.312366,20.866516,-101.027978,20.866516,-101.027978,20.436708
Quiero una chaskaaa😫,Sat Apr 25 20:11:13 +0000 2020,"Ahuacatlán, Nayarit",-104.730758,20.925999,-104.730758,21.163971,-104.413501,21.163971,-104.413501,20.925999
"@JRod_____ Ja jajajajajaa no te enojes amigo es un chascarrillo, las medidas fueron paulatinas tú andabas pánico desde el día 1",Tue Mar 31 17:44:37 +0000 2020,"Saltillo, Coahuila de Zaragoza",-101.620178,24.542295,-101.620178,25.522968,-100.713744,25.522968,-100.713744,24.542295
"@denuchasaenz Ibu no como tratamiento al C19.

Derivado de las recomendaciones del Gobierno francés, ante fiebre po… https://t.co/NMV83E0lB8",Tue Mar 31 23:52:18 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
MMMMWATCHASAAAAAY,Wed Apr 01 00:12:13 +0000 2020,"Santa María del Oro, Nayarit",-104.805289,21.0845,-104.805289,21.613693,-104.397268,21.613693,-104.397268,21.0845
"@Hans2412 @lopezobrador_ @NoticiasZMG Apuesto que no, también habrá chascarrillos.",Wed Apr 01 13:28:56 +0000 2020,"Puerto Vallarta, Jalisco",-105.324392,20.471599,-105.324392,20.922506,-104.972769,20.922506,-104.972769,20.471599
@hijo_del_atomo no c q sea chascariillo but i agree,Thu Apr 02 14:38:02 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
@Lupslove4 Amo su inocencia... Amo sus errores... Perdón pero no pude dejar pasar el chascarrillo,Thu Apr 02 21:32:54 +0000 2020,"Azcapotzalco, Distrito Federal",-99.221136,19.456367,-99.221136,19.5152,-99.143116,19.5152,-99.143116,19.456367
@sachasayan Would have been cool if he didn't disassemble the the systems we needed before hand.,Fri Apr 03 20:35:41 +0000 2020,"Bahía de Banderas, Nayarit",-105.610328,20.667221,-105.610328,21.004469,-104.958731,21.004469,-104.958731,20.667221
"@SeptembreA @sachasayan We should change how we talk about him in this moment.

""Its amazing that that drunk driver… https://t.co/ndoniQOmwn",Fri Apr 03 21:39:30 +0000 2020,"Bahía de Banderas, Nayarit",-105.610328,20.667221,-105.610328,21.004469,-104.958731,21.004469,-104.958731,20.667221
@lacuchasantana,Sat Apr 04 01:30:51 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
@arnoldocuellaro @Alfredo_Ling @sicesgto Vaya chascarrillo. ¿Hasta ahí llega la #MenteFactura y la innovación? Que chiste de mal gusto.,Sun Apr 05 04:06:21 +0000 2020,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
@daylonprochaska @kyatelaboca @jack_lea2000 I'd like to know how they are socialist. Calling me a chauvinist is nic… https://t.co/1pzBUVnwS7,Sun Apr 05 16:40:21 +0000 2020,"Tecate, Baja California",-116.784064,32.174068,-116.784064,32.640459,-115.765888,32.640459,-115.765888,32.174068
@floxxypox @purchasable Marketing genius fr,Mon Apr 06 12:09:10 +0000 2020,"Tijuana, Baja California",-117.298421,32.098292,-117.298421,32.567461,-116.559783,32.567461,-116.559783,32.098292
Mientras que no nos prohíban las chascas...,Tue Apr 07 19:27:03 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
"@karolsevilla Y sí te invito una chaska? 🌽❤️
#CuarentenaKs",Tue Apr 07 21:39:13 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
"A ver cuéntame otro chascarrillo igual, juar, juar🤡🤡🤡🤡",Wed Apr 08 00:08:54 +0000 2020,"Ramos Arizpe, Coahuila de Zaragoza",-101.892504,25.449264,-101.892504,26.393426,-100.579431,26.393426,-100.579431,25.449264
@lacuchasantana 🥺,Sun Apr 26 02:19:13 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"@jessie_Janssen2 Yo sigo a #RedAMLO y cuentas de noticias, política, cultura, etc. y una que otra de chascarrillo p… https://t.co/LrhlhnEznQ",Sun Apr 26 23:42:49 +0000 2020,"San Luis Potosí, México",-101.169792,21.959357,-101.169792,22.662882,-100.74123,22.662882,-100.74123,21.959357
@MauVila un chascarrillo https://t.co/nazR2rKQXE,Mon Apr 27 18:45:24 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
@char_dash Jajajajajajajaja Ni aguantan nada.. un minichascarrillo. https://t.co/Gw3nIQtakY,Wed Apr 08 20:40:38 +0000 2020,"Cuajimalpa de Morelos, Distrito Federal",-99.364536,19.232313,-99.364536,19.405081,-99.246625,19.405081,-99.246625,19.232313
"Todavía estarán vendiendo chaskas?
*pita y le contestan ""Si haaaaaay""* 😍
Chiste local",Wed Apr 08 23:18:08 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
@CartonCalderon Otro chascarrillo del inepto al rato también recomendará el cloro tomado como su compadre Trump,Mon Apr 27 19:26:02 +0000 2020,"Zapopan, Jalisco",-103.664175,20.583418,-103.664175,20.997896,-103.305374,20.997896,-103.305374,20.583418
"@angelnevarezzz_ Chascarrillo virtual, tq",Thu Apr 09 04:56:39 +0000 2020,"Chihuahua, México",-106.619964,28.096608,-106.619964,29.787124,-105.705833,29.787124,-105.705833,28.096608
Ya uno no puede dar su opinión con chascarrillo porque lo bloquean 🤷‍♂️ https://t.co/WLhLpEYB3d,Fri Apr 10 16:21:05 +0000 2020,"Cajeme, Sonora",-110.150484,27.019532,-110.150484,28.407773,-109.533096,28.407773,-109.533096,27.019532
@troman93 @jokerobrador @lopezobrador_ Bueno un chascarrin de tanto aburrimiento jejeje,Sat Apr 11 14:49:36 +0000 2020,"Álvaro Obregón, Distrito Federal",-99.324375,19.232228,-99.324375,19.403856,-99.171644,19.403856,-99.171644,19.232228
"@elchascas y después? Esta historia no puede terminar así...

#ElFiloDeTuPiel (Nota: me encanto descubrir por qué l… https://t.co/QM31xBt1A1",Sat Apr 11 17:03:04 +0000 2020,"Arandas, Jalisco",-102.486303,20.58714,-102.486303,20.912386,-102.053268,20.912386,-102.053268,20.58714
"¿Y para cuándo la vacuna de nopal 
del Poli?
#luchasanitaria #covid19",Sat Apr 11 20:02:52 +0000 2020,"Ecatepec de Morelos, México",-99.118665,19.484399,-99.118665,19.652161,-98.970224,19.652161,-98.970224,19.484399
@Erik070196 @MexicoTelefonia En aguas esas son Chascafrutas,Sun Apr 12 23:01:36 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
@LauraRmz Terminando la pandemia te invito una chaska!!! 😇,Mon Apr 13 05:01:20 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
"@chucho_rivass Sí te invito una chaska 🌽, tu me invitas la entrada? 🤔
Claro, cuando acabe la cuarentena 🤗",Mon Apr 13 07:16:30 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
@La_Ovni Ahora si le que le llevaré su chaska pronto 🤞🏻😍,Mon Apr 13 08:59:58 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
"@La_Ovni Pronto te entregaré tu chaska tía, ya lo verás 🤞🏻😍🌽",Mon Apr 13 09:04:42 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
@DonFaken Si pero es chascarrillo de viejo cochino de Twitter... ¿Qué pasó Abraham? ¿La cuarentena? Jajajaj,Mon Apr 13 14:56:56 +0000 2020,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
Quiero una dinocochasaurus 🤩 https://t.co/EmApV12Dvg,Mon Apr 13 16:13:43 +0000 2020,"Victoria, Tamaulipas",-99.42842,23.389556,-99.42842,23.982312,-98.947388,23.982312,-98.947388,23.389556
@erzs1 @rocionahle Que buen chascarrillo,Tue Apr 14 00:18:31 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
@MauMontielE Una chasca con granitos de poemas,Tue Apr 14 03:05:50 +0000 2020,"Pabellón de Arteaga, Aguascalientes",-102.415932,22.027103,-102.415932,22.180613,-102.19174,22.180613,-102.19174,22.027103
@richigomezc @AlfonsoJOGV @Reforma Jajaja no manches buen chascarrillo https://t.co/T4RJv2ipBP,Tue Apr 14 20:25:24 +0000 2020,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
#HablemosDeOperaEnCasa Ya comienzan los chascarros y lagrimas en una nueva edición de Hablemos de Opera con… https://t.co/fjMgr01m0b,Tue Apr 14 23:12:27 +0000 2020,México,-118.403857,14.531918,-118.403857,32.718919,-86.712218,32.718919,-86.712218,14.531918
"Y el Sancaniña ahora si twitea chascarrillos, pero según no le importaba este jueguito 😂😂😂",Wed Apr 15 01:54:58 +0000 2020,"Nuevo León, México",-101.20665,23.165791,-101.20665,27.799096,-98.423253,27.799096,-98.423253,23.165791
@koketonejo Jajajajjajajaja fue un chascarrillo 😜,Wed Apr 15 18:15:17 +0000 2020,"Soledad de Graciano Sánchez, San Luis Potosí",-100.964095,22.137888,-100.964095,22.445022,-100.757453,22.445022,-100.757453,22.137888
@bentorrex La Estefania por haber rechasado ser ángel de victoria,Wed Apr 15 22:40:30 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
@MuchasAbejitas Asuka de Evangelion,Wed Apr 15 23:40:04 +0000 2020,"Jesús María, Aguascalientes",-102.597969,21.805418,-102.597969,22.062873,-102.260394,22.062873,-102.260394,21.805418
"Me encanta comer chaska, en cada oportunidad que tengo hablo de lo deliciosas que son 😋.
A mis veintitantos vivo co… https://t.co/Dr2fwPuyoO",Thu Apr 16 04:33:22 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
