Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@OuiJaMorte @El_Hombre_Koala En Chihuahua les decimos elotes en vaso.,Thu Apr 09 01:31:16 +0000 2020,Jalisco,"Guadalajara, Guadalajara",U,-103.335882,20.676651999999997,1385621
@santiago_mnz00 Tienes algún problema con los elotes en vaso?!?,Sun May 10 00:20:12 +0000 2020,México,"Huixquilucan, El Retiro",R,-99.3184285,19.3740755,19
QUE SON ELOTES EN VASO OKKOK ANOVEDA,Thu May 21 21:44:27 +0000 2020,Nuevo León,"Monterrey, Monterrey",U,-100.29359149999999,25.6417185,1142952
Elotes en vaso*,Thu May 28 15:14:44 +0000 2020,Durango,"Durango, Metates (Tenchontle)",R,-104.83757800000001,23.954162500000002,194
@BuebitoyCatsun @La_Dramas 😂😂😂😂😂 pinches elotes en vaso,Mon Sep 14 19:30:59 +0000 2020,Ciudad de México,"Azcapotzalco, Azcapotzalco",U,-99.18212600000001,19.4857835,432205
@AlesiAkira A vender elotes en vaso,Thu Oct 01 22:38:11 +0000 2020,San Luis Potosí,"San Luis Potosí, Jorge Ramos",R,-100.955511,22.3111195,0
Es hora de ir a comprar boneless y elotes en vaso en pantuflas. 😋,Fri Jan 22 00:40:56 +0000 2021,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
"Es hora de ir a comprar boneless y elotes en vaso, mientras yo todo fondongo en pantuflas. 😋",Fri Jan 22 00:48:29 +0000 2021,Chihuahua,"Juárez, Luis Carlos Ruiz",R,-106.568008,31.452274000000003,0
Hay un vato que vende elotes en vaso y trae una bocina sonando a todo volumen la melodía de blanca navidad,Sun Jan 31 22:12:06 +0000 2021,Nuevo León,"Pesquería, Labores Nuevas",R,-99.94983149999999,25.7484865,2
"@EduardoCF13 En su pueblo llameles como usted quiera. 
Para mi, son elotes en vaso. Fin.",Mon Apr 19 08:22:29 +0000 2021,Chihuahua,"Aldama, El Papalote",R,-106.1628985,28.941865999999997,0
