Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"@AdanOlveera Yo quiero trolelotes 🤤
Saludos amigo ✌🏼",Wed Apr 08 21:30:40 +0000 2020,"Tenango del Valle, México",-99.737252,19.015904,-99.737252,19.143251,-99.524209,19.143251,-99.524209,19.015904
Yo viendo como le llaman trolelotes o esquites a las chaskas. https://t.co/5vvTl1J9X6,Sun Jun 28 20:20:28 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
"#Trolelotes  🥰👏🏼👏🏼👍🏼👍🏼lo mejor 
#Tampico
#Madero
#Altamira 
https://t.co/9YkoEc7vSV",Thu Aug 06 21:33:57 +0000 2020,"Ciudad Madero, Tamaulipas",-97.86013,22.237664,-97.86013,22.328388,-97.784943,22.328388,-97.784943,22.237664
"@Lalo_arquero @IrisLawrence23 @JuanCarzyheart En Ciudad Victoria Tamaulipas, también se llaman trolelotes y abrevia… https://t.co/xP3Oulxtmh",Sun Aug 23 04:19:39 +0000 2020,"Reynosa, Tamaulipas",-98.587332,25.445849,-98.587332,26.227286,-98.13773,26.227286,-98.13773,25.445849
Me empache de troleloteee 😢😍😘 pero lo volvería a hacer  jajajaja,Thu Dec 31 05:15:02 +0000 2020,"Huejutla de Reyes, Hidalgo",-98.616477,21.037695,-98.616477,21.252441,-98.279887,21.252441,-98.279887,21.037695
"@enriqueveracruz @jepalominomtz Siiiiii trolelotes con harta crema, mantequilla, mayonesa y chile con ajonjolí 😋😋😋😋😋😋",Thu Feb 18 02:31:42 +0000 2021,"Xalapa, Veracruz de Ignacio de la Llave",-96.971524,19.48425,-96.971524,19.599858,-96.800642,19.599858,-96.800642,19.48425
"@himynameisfocks @NAOCLOVER Se llama Trolelote

-.-",Mon Oct 11 16:07:49 +0000 2021,"Boca del Río, Veracruz de Ignacio de la Llave",-96.150405,19.054575,-96.150405,19.231626,-96.047576,19.231626,-96.047576,19.054575
feliz diferente en Trolelotes Madero https://t.co/3IzlpscRMb,Sun Jan 09 16:50:28 +0000 2022,"Ciudad Madero, Tamaulipas",-97.86013,22.237664,-97.86013,22.328388,-97.784943,22.328388,-97.784943,22.237664
En tampoco al bolillo le llamamos pan francés 🤭 y los esquites se llaman trolelotes 🤪,Mon Jul 11 19:15:23 +0000 2022,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"@EIRancheroLoco Por eso no te pela la @Marsherams81 Ranchero

Que es eso de trolelotes 🤦🏻‍♂️",Wed Aug 10 17:45:16 +0000 2022,"San Nicolás de los Garza, Nuevo León",-100.337498,25.702823,-100.337498,25.770607,-100.20345,25.770607,-100.20345,25.702823
"@anitaee73 Pemoles, bocoles, trolelotes  oye, todo quieres.",Mon Sep 26 23:10:14 +0000 2022,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
Banqueteando con unos trolelotes y con la más hermosa compañía de mi Bonita ❤️ https://t.co/8myObO1vN8,Tue Jan 10 03:41:12 +0000 2023,"Matamoros, Tamaulipas",-97.946585,25.047842,-97.946585,26.070144,-97.148199,26.070144,-97.148199,25.047842
Se llaman trolelotes no esquites y sus mamadas esas de que en vaso y la v.,Thu Jan 19 04:06:13 +0000 2023,"Pachuca de Soto, Hidalgo",-98.863407,20.023592,-98.863407,20.187683,-98.688209,20.187683,-98.688209,20.023592
