Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"@teresitaruelas @PatsNationMX Leo a muchos llorando y quejándose, BB sacó todo su talento y les ha dejado migajas a… https://t.co/FzQAux7gHF",Wed Apr 22 03:12:49 +0000 2020,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
@LaPinchiGrecia Donde pasa uno a probar las Migajas del Brownie???,Wed Apr 22 03:43:28 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"Buenos días leamos la excelente Columna de nuestro amigo @araujogar 👇
Migajas del PJF ante la pandemia » Eje Central https://t.co/pUkH4oOfJa",Wed Apr 22 09:53:42 +0000 2020,"Boca del Río, Veracruz de Ignacio de la Llave",-96.150405,19.054575,-96.150405,19.231626,-96.047576,19.231626,-96.047576,19.054575
@ANAVCA68 @LdaCantinas Se escucha muy triste !!! Pero es su base electoral y les da migajas 😞😞😔😔😔,Sat Apr 25 01:11:29 +0000 2020,"Apizaco, Tlaxcala",-98.1813,19.370171,-98.1813,19.481982,-98.062397,19.481982,-98.062397,19.370171
"@chekolincruz @jgnaredo @lopezobrador_ Es lo que eres, un pobre NINI, vives de las migajas que te da el gobierno, s… https://t.co/jyS7kpO4fC",Tue Mar 31 17:56:35 +0000 2020,"Apodaca, Nuevo León",-100.277595,25.694281,-100.277595,25.863077,-100.05984,25.863077,-100.05984,25.694281
"@CarlosM65396284 Otro que tragó migajas del Prian, o seguramente es integrante de una de las 8 familias de la élite mexicana.",Wed Apr 01 02:50:30 +0000 2020,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
Negocia implacablemente cuando se trata de sus negocios personales. Acepta migajas y ni siquiera usa sus atribucion… https://t.co/YWchET3VNC,Wed Apr 01 20:32:08 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
@la_grenitas @econokafka @EnriqueAlfaroR @MarcoA_Olvera Marco no te arrastres por unas migajas idiota,Wed Apr 01 21:24:47 +0000 2020,"Coyoacán, Distrito Federal",-99.205809,19.297011,-99.205809,19.359755,-99.098871,19.359755,-99.098871,19.297011
"@Alvarogabrielc8 @diegoacapulco @PagesBeatriz @lopezobrador_ Asi debe ser, no vivir de las migajas de un gobierno c… https://t.co/JJxso6nSoD",Thu Apr 02 20:25:26 +0000 2020,"Venustiano Carranza, Distrito Federal",-99.128294,19.404352,-99.128294,19.459799,-99.04734,19.459799,-99.04734,19.404352
"@ALBERTOHZARATE Y a muchos los corrieron SIN LA INDEMNIZACIÓN DE LEY......
!Ni las gracias les dieron y unas migajas de salida!",Fri Apr 03 00:26:55 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
