Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
Con Napoleón se desmoronan imperios. https://t.co/y1dPGm05Rg,Thu Apr 02 18:56:51 +0000 2020,"San Andrés Cholula, Puebla",-98.363779,18.980181,-98.363779,19.065807,-98.253419,19.065807,-98.253419,18.980181
"Puedes empezar por ignorarme
Y desmoronar mis ilusiones
Aunque te mudaras a la luna
Te perseguirán mis intenciones",Sun Apr 05 18:04:14 +0000 2020,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
"puedes empezar por ignorame y desmoronar mis ilusiones, aunque te mudarás a la luna te perseguirán mis intenciones",Tue Apr 07 18:00:57 +0000 2020,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
"La verdad que es bueno estar fuerte contigo mismo.
Osea no por cualquier cosa te desmoronas como mazapan",Mon Apr 27 01:36:04 +0000 2020,"Mazatlán, Sinaloa",-106.619116,23.068553,-106.619116,23.867727,-105.924379,23.867727,-105.924379,23.068553
El cansancio emocional es sonreír mientras te desmoronas por dentro 😏,Mon Apr 13 16:48:53 +0000 2020,"Mineral de la Reforma, Hidalgo",-98.771665,19.980272,-98.771665,20.127165,-98.659454,20.127165,-98.659454,19.980272
desmoronar mis ilusiones,Fri Apr 17 17:14:56 +0000 2020,"León, Guanajuato",-101.833743,20.863352,-101.833743,21.332768,-101.369059,21.332768,-101.369059,20.863352
"@Milenio #MORENAseDesmorona  no tienen tantita vergüenza. No ven que su gobierno federal no puede. 

Ineficiente, i… https://t.co/ZvTUVgLrXC",Fri Apr 17 19:53:24 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
Se desmoronan las aspiraciones de @lordmolecula de sustituir a @pedrosola,Sat Apr 18 18:19:02 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
@jmambriz Pero si a uno de derecha desmoronar el país.,Mon Apr 20 05:54:29 +0000 2020,"Hermosillo, Sonora",-112.615459,28.228442,-112.615459,29.711283,-110.380903,29.711283,-110.380903,28.228442
"@VMOSN Y sigue a la baja el petroleo.

Se desmoronan ilusiones.

Y ya esta aqui el verano.
Y la pandemia sigue. No hay movilidad.",Mon Apr 20 14:17:10 +0000 2020,"Chihuahua, México",-106.619964,28.096608,-106.619964,29.787124,-105.705833,29.787124,-105.705833,28.096608
@jabonzotehn @MarEspinoza09 A los que desmoronan ante la situación les Falta fé y convicción. Como dice la canción… https://t.co/5JcZN3TChV,Mon Apr 27 21:45:12 +0000 2020,"Jonacatepec, Morelos",-98.880078,18.586409,-98.880078,18.751938,-98.746622,18.751938,-98.746622,18.586409
Esta semana he sentido un bajón impresionante y algunas cositas se desmoronan 😵 pero así es la vida.,Thu Apr 30 06:45:14 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
@La_moronas Y los que tocan el claxon inmediatamente que cambia el semáforo de color a verde... 🤬,Sun May 03 12:38:22 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
"... porque ya están preparadas desde antes. Su eslogan debería ser ""para chuparse las moronas que dan de comer"".
En verdad horrible.",Mon May 04 00:45:58 +0000 2020,"Ecatepec de Morelos, México",-99.118665,19.484399,-99.118665,19.652161,-98.970224,19.652161,-98.970224,19.484399
