Estado,Ocurrencias
Aguascalientes,49
Baja California,1
Baja California Sur,4
Campeche,2
Chiapas,0
Chihuahua,0
Ciudad de México,34
Coahuila,0
Colima,3
Durango,0
Estado de México,18
Guanajuato,2
Guerrero,0
Hidalgo,3
Jalisco,16
Michoacán,0
Morelos,0
Nayarit,0
Nuevo León,1
Oaxaca,3
Puebla,2
Querétaro,1
Quintana Roo,2
San Luis Potosí,1
Sinaloa,1
Sonora,0
Tabasco,0
Tamaulipas,19
Tlaxcala,0
Veracruz,5
Yucatán,0
Zacatecas,1
Total,168
