Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@LauGafas_ @PaulaUsero @Ma5rina Porfavor!!!,Mon Jul 06 20:10:13 +0000 2020,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
HOY SE ENTREGARON 2 GAFAS DONADAS POR @musthavegafas  A @Ayudanos013 PARA  PEQUEÑOS QUE DIERON DE ALTA CON UN PROME… https://t.co/BZaqB3KTCS,Fri Jul 24 02:01:02 +0000 2020,Ciudad de México,Iztacalco,U,-99.142107,19.39464,404695
"Sin #gafas

#barelynaked #naked #desnudo #singafas #singafasnooigo #sinlentes https://t.co/XebIKVO4UK",Mon Jul 27 16:58:05 +0000 2020,Jalisco,Guadalajara,U,-103.32624,20.686902,1385621
"""Gafas  "" in #TlalnepantladeBaz #Mexico https://t.co/KmLuNeIozX #zerowaste #free",Wed Jul 29 01:35:10 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
@LauGafas_ Maravilla!! Genial me muero de risa jajaa,Wed Aug 05 20:01:58 +0000 2020,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
Me encanta que usa las gafas  que le regale!😎😊,Thu Aug 27 23:26:45 +0000 2020,Tamaulipas,Ciudad Madero,U,-97.8225365,22.283026,205933
"En el día del abuelo ayer, mi papá le mandaron la última foto en vida de mi abuelo paterno y traía unas gafas  mamó… https://t.co/yrYevthtSw",Sun Aug 30 02:34:25 +0000 2020,Puebla,San Martín Texmelucan,R,-98.42957299999999,19.2652435,25
"""Gafas  🇲🇽"" in #TlalnepantladeBaz #Mexico https://t.co/hqtmUHKmys #zerowaste #free",Fri Sep 18 01:49:19 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
"""Gafas  🇲🇽"" in #TlalnepantladeBaz #Mexico https://t.co/q7v0p5yxUj #zerowaste #free",Tue Oct 20 23:01:50 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
"""Gafas  🇲🇽"" in #TlalnepantladeBaz #Mexico https://t.co/7No6KHJrLV #zerowaste #free",Fri Nov 20 04:07:39 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
"Trato d portarme bien
Pero no puedo 🤷🏻‍♀️😈😏 #MartesDeMaduritas #MartesdeMujeres #MartesDeGafas  #SiguemeYTeSigo… https://t.co/LMWEYVT7x1",Tue Dec 08 16:44:15 +0000 2020,San Luis Potosí,San Luis Potosí,R,-100.955511,22.3111195,18
@engafas2 @sopitas Jajaja 😝,Wed Dec 16 04:13:31 +0000 2020,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
"🥀 @comodinfilms @sr.gafass @_fortaneli en Mexico City, Mexico https://t.co/iheu6v9ptJ",Mon Mar 08 21:11:14 +0000 2021,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
#eyeware #gafas  #sport #opticahuesk #Puebla #saludvisual  #Salud https://t.co/LK4qEexE0F,Tue Mar 23 15:40:07 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
Gafash https://t.co/pDLJL241av,Fri Apr 30 17:58:24 +0000 2021,Quintana Roo,Isla Mujeres,R,-87.0541055,21.402667,3
@LauGafas_ Jajaja sii,Tue Jun 15 12:18:48 +0000 2021,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
"@LauGafas_ Muy fuerte mujer muy, fuerte",Thu Jun 24 00:49:33 +0000 2021,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
@LauGafas_ Aqui,Sat Jul 03 12:40:57 +0000 2021,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
@LauGafas_ Ya que vdd,Wed Jul 07 23:44:09 +0000 2021,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
@LauGafas_ Todo parece indicar que si mi estimada,Thu Jul 15 15:25:44 +0000 2021,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
@LauGafas_ @SanDiegoDream83 Q nos mueramooosss,Sat Jul 17 02:10:18 +0000 2021,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
@LauGafas_ Jajaja sii,Wed Jul 28 21:17:04 +0000 2021,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
@LauGafas_ Sin palabras queremos ver la luna d miel,Wed Sep 08 19:54:55 +0000 2021,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
"Diminuto en un mundo increíblemente enorme, me lo voy a comer. ⚡
📷: @sr.gafass x @_fortaneli en Mexico City, Mexico https://t.co/d56OXw8XMc",Mon Sep 13 21:09:49 +0000 2021,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@HawkersMX Quiero unos Hawkers porque ya me hace falta estrenar unas buenas gafas! 
#3x1enHAWKERS",Wed Nov 24 03:24:07 +0000 2021,Morelos,Cuernavaca,R,-99.260819,18.933812,78
"#MartesDeGafas 
🎄🎅 https://t.co/KO3hMkTKaH",Wed Jan 05 01:34:43 +0000 2022,Baja California,San Quintín,R,-115.5798785,30.156488499999995,4
@MokgatlaKgabo Nuevas gafas  🙂🤩🤩🤩 ya puedo ver bien https://t.co/wQZMuqLXlg,Sat Jan 29 23:14:01 +0000 2022,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
"Buenas noches ❤
#MartesDeGanarSeguidores 
#MartesDeGafas 
#PelirrojaTentación https://t.co/MOmK21yDB3",Wed Feb 09 01:49:16 +0000 2022,Querétaro,Corregidora,R,-100.43973100000001,20.478755,2494
@LauGafas_ 😍😍😍,Sat Mar 12 14:23:26 +0000 2022,México,Tlalnepantla de Baz,U,-99.1642825,19.543933000000003,658907
Quiero sus gafas  Oakley 😎🫰.,Sat Jun 18 21:09:28 +0000 2022,México,Texcoco,R,-98.787435,19.468545499999998,2725
"*recorrido*

Pinchi dedos.

Pinchis gafas

😅",Wed Nov 16 18:53:02 +0000 2022,Querétaro,Corregidora,R,-100.43973100000001,20.478755,2494
"@heybabyts18 Hermosa bby, m encajaron tus gafas  🕶🕶🕶",Thu Dec 08 03:50:59 +0000 2022,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
